Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 88d,250 (137-2-111 55.20%),330 (1.32),58 (13-0-45 22.41%),68 (1.17)
11,"Bennell, Harley",20y 312d,48 (10-0-38 20.83%),53 (1.10),←,
44,"Bock, Nathan",30y 143d,140 (64-0-76 45.71%),63 (0.45),27 (4-0-23 14.81%),6 (0.22)
36,"Broughton, Greg",26y 315d,83 (35-0-48 42.17%),17 (0.20),15 (6-0-9 40.00%),2 (0.13)
30,"Brown, Campbell",29y 347d,205 (84-1-120 41.22%),109 (0.53),46 (9-0-37 19.57%),45 (0.98)
12,"Day, Sam",20y 338d,41 (9-0-32 21.95%),24 (0.59),←,
23,"Dixon, Charlie",22y 321d,32 (9-0-23 28.13%),25 (0.78),←,
15,"Gorringe, Daniel",21y 69d,15 (3-0-12 20.00%),4 (0.27),←,
33,"Hall, Aaron",22y 274d,27 (9-0-18 33.33%),30 (1.11),←,
5,"Harbrow, Jarrod",25y 23d,124 (53-1-70 43.15%),36 (0.29),54 (13-0-41 24.07%),15 (0.28)
17,"May, Steven",21y 212d,32 (8-0-24 25.00%),15 (0.47),←,
18,"McKenzie, Trent",21y 129d,54 (12-0-42 22.22%),19 (0.35),←,
29,"Murphy, Tom",27y 144d,109 (60-1-48 55.50%),5 (0.05),14 (5-0-9 35.71%),
1,"OMeara, Jaeger",19y 168d,19 (7-0-12 36.84%),13 (0.68),←,
10,"Prestia, Dion",20y 302d,48 (9-0-39 18.75%),10 (0.21),←,
8,"Russell, Luke",21y 198d,40 (6-0-34 15.00%),17 (0.43),←,
6,"Sexton, Alex",19y 250d,10 (2-0-8 20.00%),4 (0.40),←,
25,"Stanley, Danny",25y 173d,55 (13-0-42 23.64%),26 (0.47),50 (12-0-38 24.00%),26 (0.52)
39,"Sumner, Timmy",18y 305d,8 (2-0-6 25.00%),2 (0.25),←,
24,"Swallow, David",20y 264d,50 (11-0-39 22.00%),22 (0.44),←,
48,"Tape, Seb",21y 4d,28 (3-0-25 10.71%),1 (0.04),←,
16,"Thompson, Rory",22y 151d,31 (8-0-23 25.81%),6 (0.19),←,
Totals,Totals,23y 73d,1449 (554-5-890 38.23%),831 (0.57),,
C,"McKenna, Guy",44y 91d,63 (13-0-50 20.63%),,←,
