Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 103d,35 (14-0-21 40.00%),2 (0.06),←,
26,"Bickley, Mark",30y 228d,187 (91-0-96 48.66%),61 (0.33),←,
24,"Burton, Brett",21y 320d,23 (8-0-15 34.78%),26 (1.13),←,
6,"Byrne, James",21y 331d,2 (0-0-2 0.00%),,←,
4,"Clarke, Matthew",26y 183d,132 (62-2-68 47.73%),19 (0.14),2 (0-0-2 0.00%),
33,"Eccles, Andrew",20y 292d,28 (16-0-12 57.14%),17 (0.61),←,
9,"Edwards, Tyson",23y 226d,83 (41-0-42 49.40%),47 (0.57),←,
13,"Ellen, Shane",27y 78d,63 (28-0-35 44.44%),16 (0.25),52 (23-0-29 44.23%),15 (0.29)
36,"Goodwin, Simon",23y 84d,52 (29-0-23 55.77%),14 (0.27),←,
34,"Hart, Ben",25y 254d,182 (89-1-92 49.18%),34 (0.19),←,
11,"James, Brett",27y 95d,106 (51-1-54 48.58%),48 (0.45),64 (34-0-30 53.13%),22 (0.34)
3,"Jarman, Darren",33y 51d,198 (112-0-86 56.57%),314 (1.59),89 (47-0-42 52.81%),192 (2.16)
28,"Johnson, Kane",22y 4d,53 (26-0-27 49.06%),15 (0.28),←,
5,"Koster, Kym",27y 47d,119 (66-1-52 55.88%),42 (0.35),81 (46-0-35 56.79%),29 (0.36)
31,"Marsh, Ben",23y 254d,11 (6-0-5 54.55%),7 (0.64),←,
16,"McGregor, Ken",19y 50d,11 (3-0-8 27.27%),7 (0.64),←,
23,"McLeod, Andrew",23y 228d,103 (51-0-52 49.51%),103 (1.00),←,
52,"Rehn, Shaun",28y 215d,120 (67-1-52 56.25%),41 (0.34),←,
32,"Ricciuto, Mark",24y 285d,151 (70-1-80 46.69%),92 (0.61),←,
10,"Robran, Matthew",29y,103 (56-0-47 54.37%),99 (0.96),96 (52-0-44 54.17%),94 (0.98)
7,"Smart, Nigel",30y 303d,189 (90-1-98 47.88%),98 (0.52),←,
17,"Welsh, Scott",21y 103d,38 (26-0-12 68.42%),34 (0.89),2 (0-0-2 0.00%),4 (2.00)
Totals,Totals,25y 87d,1989 (1002-8-979 50.38%),1136 (0.57),,
C,"Ayres, Gary",39y 173d,118 (65-1-52 55.51%),,2 (0-0-2 0.00%),
