Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",10,4,10,20,2,,,1.0,1.0,6.0,1.0,4.0,1.0,1.0,,11.0,9.0,,,,,,
11,"Archer, Glenn",12,6,,12,,,,,3.0,,1.0,1.0,1.0,1.0,,3.0,9.0,1.0,1.0,1.0,,,
26,"Bell, Peter",13,5,12,25,,,,5.0,1.0,6.0,2.0,1.0,2.0,1.0,,12.0,14.0,1.0,,1.0,,,
12,"Blakey, John",13,8,8,21,,,,1.0,,7.0,2.0,2.0,,,,5.0,15.0,1.0,1.0,2.0,,,
22,"Burton, Matthew",6,5,5,11,2,,23.0,3.0,,2.0,2.0,3.0,1.0,,,6.0,5.0,2.0,2.0,1.0,,,
17,"Calthorpe, David",4,2,1,5,,,,,2.0,,,,,1.0,,,5.0,,,,,,
18,"Carey, Wayne",22,13,3,25,7,1.0,,,3.0,2.0,,1.0,1.0,2.0,3.0,12.0,13.0,7.0,7.0,3.0,2.0,,
23,"Clayton, Shane",9,3,9,18,,1.0,,3.0,2.0,2.0,2.0,1.0,,,,7.0,12.0,,1.0,3.0,2.0,,
19,"Dhurrkay, Gary",3,1,,3,2,,,3.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,
6,"Grant, Shannon",13,5,4,17,,2.0,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,5.0,12.0,1.0,2.0,,,,
29,"Harvey, Brent",15,3,5,20,4,1.0,,2.0,2.0,5.0,4.0,,1.0,,2.0,9.0,11.0,,,2.0,6.0,,
34,"King, David",17,4,7,24,2,1.0,1.0,2.0,1.0,6.0,5.0,3.0,2.0,2.0,1.0,6.0,17.0,1.0,,1.0,4.0,,
27,"Lange, Adam",2,1,2,4,,,,,2.0,,,,,,,3.0,1.0,,,3.0,,,
35,"Makepeace, Troy",12,2,2,14,1,,,2.0,2.0,2.0,1.0,2.0,2.0,,,7.0,8.0,,,3.0,,,
4,"Martyn, Mick",7,6,3,10,,,,,3.0,1.0,,,,,,4.0,6.0,1.0,,1.0,,,
5,"McCartney, Jason",3,3,,3,,1.0,,,,3.0,,,,,,,3.0,,,,,,
31,"McKernan, Corey",10,8,4,14,,1.0,10.0,,,5.0,2.0,1.0,1.0,2.0,,7.0,6.0,3.0,1.0,2.0,,,
44,"Motlop, Shannon",8,2,9,17,,,,6.0,1.0,4.0,2.0,1.0,,,,11.0,6.0,,,3.0,,,
28,"Pickett, Byron",7,,6,13,,,,5.0,,1.0,,,2.0,,,5.0,5.0,,,,2.0,,
13,"Pike, Martin",7,3,4,11,2,,,,3.0,1.0,,1.0,,1.0,,3.0,8.0,,1.0,3.0,,,
24,"Sholl, Craig",2,1,5,7,,1.0,,,,,1.0,,,1.0,,3.0,4.0,,1.0,,,,
7,"Simpson, Adam",17,3,6,23,,,2.0,6.0,2.0,4.0,11.0,2.0,1.0,3.0,,6.0,18.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,88,105,317,22,16.0,36.0,41.0,30.0,62.0,37.0,26.0,17.0,17.0,6.0,127.0,188.0,19.0,17.0,32.0,16.0,,
Opposition,Opposition,205,107,90,295,8,12.0,24.0,44.0,33.0,43.0,34.0,40.0,17.0,17.0,,117.0,180.0,9.0,13.0,15.0,6.0,,
