Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 160d,173 (69-2-102 40.46%),124 (0.72),←,
13,"Brunton, Neil",24y 231d,44 (5-1-38 12.50%),5 (0.11),←,
21,"Bryce, Paul",25y 41d,90 (34-2-54 38.89%),42 (0.47),16 (1-0-15 6.25%),13 (0.81)
28,"Cresswell, Daryn",22y 92d,25 (1-0-24 4.00%),31 (1.24),←,
6,"Dunkley, Andrew",25y 54d,35 (3-1-31 10.00%),1 (0.03),←,
48,"Gray, Troy",20y 177d,19 (1-1-17 7.89%),10 (0.53),←,
47,"Higgins, Leon",25y 56d,101 (32-2-67 32.67%),70 (0.69),←,
14,"Kelly, Paul",24y 25d,71 (12-2-57 18.31%),35 (0.49),←,
1,"Lawson, Jamie",21y 321d,45 (10-2-33 24.44%),24 (0.53),←,
3,"Lewis, Dale",24y 110d,60 (10-2-48 18.33%),60 (1.00),←,
48,"McMahon, Gavin",18y 212d,1 (0-0-1 0.00%),,←,
4,"McRae, Dean",24y 283d,98 (35-1-62 36.22%),34 (0.35),17 (1-0-16 5.88%),9 (0.53)
8,"Minton-Connell, Simon",24y 118d,44 (10-0-34 22.73%),146 (3.32),25 (1-0-24 4.00%),96 (3.84)
17,"Mooney, Jason",20y 78d,18 (1-0-17 5.56%),3 (0.17),←,
23,"Neill, Robert",19y 229d,5 (0-0-5 0.00%),1 (0.20),←,
44,"Osborne, Richard",29y 67d,202 (81-0-121 40.10%),448 (2.22),15 (1-0-14 6.67%),37 (2.47)
22,"Rose, Gavin",23y 327d,18 (1-1-16 8.33%),,←,
45,"Stafford, Greg",18y 360d,7 (0-0-7 0.00%),4 (0.57),←,
10,"Watters, Scott",24y 209d,63 (31-2-30 50.79%),22 (0.35),17 (1-0-16 5.88%),9 (0.53)
9,"Werner, Michael",24y 73d,54 (26-0-28 48.15%),78 (1.44),14 (0-0-14 0.00%),18 (1.29)
Totals,Totals,23y 143d,1173 (362-19-792 30.86%),1138 (0.97),,
C,"Barassi, Ron",57y 176d,470 (264-4-202 56.60%),,14 (1-0-13 7.14%),
