St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 78d,71 (37-1-33 52.82%),46 (0.65),←,
35,"Cripps, Jamie",20y 132d,16 (8-0-8 50.00%),16 (1.00),←,
26,"Dal Santo, Nick",28y 193d,238 (140-5-93 59.87%),135 (0.57),←,
24,"Dempster, Sean",28y 226d,141 (84-3-54 60.64%),17 (0.12),87 (49-3-35 58.05%),9 (0.10)
14,"Geary, Jarryn",24y 71d,72 (49-0-23 68.06%),13 (0.18),←,
18,"Goddard, Brendon",27y 105d,205 (126-3-76 62.20%),104 (0.51),←,
1,"Gram, Jason",28y 128d,156 (93-4-59 60.90%),71 (0.46),154 (92-4-58 61.04%),71 (0.46)
33,"Gwilt, James",26y 22d,96 (60-3-33 64.06%),19 (0.20),←,
7,"Hayes, Lenny",32y 232d,263 (134-6-123 52.09%),89 (0.34),←,
15,"Ledger, Tom",20y 169d,6 (5-0-1 83.33%),2 (0.33),←,
37,"Maister, Beau",26y 166d,33 (13-0-20 39.39%),16 (0.48),10 (8-0-2 80.00%),15 (1.50)
5,"McEvoy, Ben",23y 53d,69 (46-2-21 68.12%),21 (0.30),←,
32,"Milera, Terry",24y 238d,15 (8-0-7 53.33%),19 (1.27),←,
44,"Milne, Stephen",32y 178d,258 (141-5-112 55.62%),546 (2.12),←,
11,"Montagna, Leigh",28y 305d,191 (118-4-69 62.83%),113 (0.59),←,
16,"Newnes, Jack",19y 191d,7 (5-0-2 71.43%),1 (0.14),←,
22,"Ray, Farren",26y 163d,157 (92-4-61 59.87%),49 (0.31),82 (57-3-22 71.34%),17 (0.21)
21,"Saad, Ahmed",22y 329d,16 (9-0-7 56.25%),28 (1.75),←,
31,"Simpkin, Tom",22y 26d,21 (13-0-8 61.90%),,←,
2,"Siposs, Arryn",19y 282d,16 (9-0-7 56.25%),14 (0.88),←,
28,"Stanley, Rhys",21y 276d,21 (14-0-7 66.67%),16 (0.76),←,
3,"Steven, Jack",22y 158d,51 (28-1-22 55.88%),41 (0.80),←,
Totals,Totals,25y 20d,2119 (1232-41-846 58.14%),1376 (0.65),,
C,"Watters, Scott",43y 221d,22 (12-0-10 54.55%),,←,
