Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",7,1,4,11,,,,2.0,1.0,3.0,1.0,,1.0,,,3.0,7.0,,,2.0,1.0,,88.0
19,"Betts, Eddie",3,5,9,12,1,,,4.0,,1.0,3.0,1.0,1.0,,,8.0,4.0,1.0,1.0,,,1.0,89.0
18,"Bower, Paul",3,2,9,12,,,,2.0,2.0,,,,,,,5.0,6.0,,,4.0,1.0,,79.0
44,"Carrazzo, Andrew",7,3,14,21,,,,4.0,1.0,,3.0,2.0,,1.0,,8.0,14.0,,1.0,1.0,,,86.0
38,"Garlett, Jeff",10,6,1,11,1,1.0,,4.0,,4.0,,,,,,4.0,7.0,1.0,3.0,3.0,,,82.0
4,"Gibbs, Bryce",18,7,6,24,,1.0,,6.0,,4.0,2.0,3.0,,,,7.0,18.0,,,3.0,,,88.0
16,"Grigg, Shaun",11,3,6,17,,,1.0,6.0,3.0,3.0,4.0,1.0,2.0,1.0,,5.0,13.0,,,3.0,4.0,,82.0
22,"Hampson, Shaun",5,5,2,7,2,2.0,11.0,2.0,,2.0,,2.0,,2.0,,2.0,5.0,2.0,3.0,3.0,,,71.0
23,"Henderson, Lachie",4,3,1,5,,,,,,1.0,,1.0,1.0,1.0,,2.0,3.0,,,1.0,,,83.0
39,"Jacobs, Sam",2,2,9,11,,1.0,26.0,3.0,,1.0,2.0,2.0,1.0,2.0,,5.0,6.0,1.0,,4.0,,,72.0
40,"Jamison, Michael",2,1,1,3,,,,3.0,,1.0,,1.0,,,,,3.0,,,5.0,1.0,,96.0
45,"Joseph, Aaron",5,3,4,9,,,,6.0,3.0,1.0,,2.0,,,,,9.0,,,2.0,,,85.0
5,"Judd, Chris",12,1,16,28,1,,,9.0,,5.0,9.0,8.0,2.0,3.0,,21.0,7.0,,,,1.0,,87.0
24,"Lucas, Kane",,,1,1,,,,2.0,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,15.0
3,"Murphy, Marc",16,6,9,25,1,,,4.0,3.0,7.0,4.0,5.0,4.0,,,12.0,13.0,,,3.0,2.0,2.0,86.0
12,"Robinson, Mitch",5,6,9,14,,,,2.0,,3.0,,3.0,,3.0,,4.0,10.0,2.0,1.0,,1.0,2.0,74.0
2,"Russell, Jordan",16,6,10,26,,,,4.0,4.0,3.0,1.0,4.0,,,,8.0,16.0,2.0,,2.0,3.0,,89.0
29,"Scotland, Heath",11,6,16,27,1,,,4.0,1.0,6.0,3.0,3.0,,1.0,,12.0,15.0,1.0,,2.0,1.0,,90.0
6,"Simpson, Kade",10,5,3,13,1,,,5.0,4.0,1.0,1.0,3.0,,,,3.0,10.0,,1.0,1.0,2.0,,89.0
30,"Waite, Jarrad",11,8,7,18,1,1.0,,4.0,2.0,3.0,,3.0,1.0,,,6.0,12.0,2.0,,3.0,,2.0,91.0
1,"Walker, Andrew",11,5,7,18,,,,2.0,1.0,1.0,,3.0,,2.0,,,17.0,,,1.0,,1.0,95.0
13,"Yarran, Chris",4,3,3,7,1,,,4.0,,1.0,,1.0,,1.0,,3.0,5.0,,,1.0,5.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,87,147,320,10,8.0,38.0,82.0,25.0,52.0,33.0,49.0,13.0,18.0,,118.0,201.0,12.0,10.0,44.0,23.0,8.0,
Opposition,Opposition,213,109,179,392,16,11.0,42.0,82.0,40.0,45.0,41.0,36.0,18.0,13.0,6.0,136.0,249.0,14.0,17.0,25.0,9.0,12.0,
