Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 171d,75 (29-0-46 38.67%),59 (0.79),←,
7,"Black, Heath",20y 345d,42 (14-0-28 33.33%),24 (0.57),←,
40,"Bootsma, Brad",27y 129d,2 (1-0-1 50.00%),1 (0.50),←,
30,"Brown, Leigh",18y 74d,9 (4-0-5 44.44%),,←,
10,"Cook, Troy",23y 269d,52 (28-0-24 53.85%),15 (0.29),9 (4-0-5 44.44%),4 (0.44)
12,"Dodd, Brad",23y 45d,35 (12-0-23 34.29%),15 (0.43),←,
18,"Fewster, Brendon",26y 124d,42 (20-0-22 47.62%),31 (0.74),9 (4-0-5 44.44%),4 (0.44)
4,"Hasleby, Paul",18y 330d,9 (4-0-5 44.44%),6 (0.67),←,
5,"Jones, Anthony",25y 140d,51 (20-0-31 39.22%),2 (0.04),←,
11,"Kickett, Dale",32y 3d,155 (63-0-92 40.65%),58 (0.37),109 (40-0-69 36.70%),18 (0.17)
28,"Koops, Steven",21y 288d,23 (8-0-15 34.78%),20 (0.87),←,
20,"Longmuir, Justin",19y 107d,10 (4-0-6 40.00%),4 (0.40),←,
21,"Longmuir, Troy",20y 348d,26 (9-0-17 34.62%),5 (0.19),9 (4-0-5 44.44%),2 (0.22)
8,"McManus, Shaun",24y 88d,67 (22-0-45 32.84%),39 (0.58),←,
16,"Michael, Clem",23y 296d,30 (12-0-18 40.00%),10 (0.33),←,
23,"Parker, Shane",27y 79d,97 (34-0-63 35.05%),6 (0.06),←,
29,"Pavlich, Matthew",18y 128d,5 (2-0-3 40.00%),9 (1.80),←,
33,"Shipp, Andrew",20y 302d,19 (6-0-13 31.58%),14 (0.74),←,
15,"Sinclair, Jess",21y 255d,46 (12-0-34 26.09%),25 (0.54),←,
1,"Toia, Luke",22y 166d,55 (22-0-33 40.00%),31 (0.56),←,
19,"Walker, James",21y 113d,22 (6-0-16 27.27%),1 (0.05),←,
26,"Waterhouse, Clive",25y 319d,73 (26-0-47 35.62%),124 (1.70),←,
Totals,Totals,23y 38d,945 (358-0-587 37.88%),499 (0.53),,
C,"Drum, Damian",39y 284d,31 (9-0-22 29.03%),,←,
