St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 47d,103 (45-1-57 44.17%),63 (0.61),←,
15,"Billings, Jack",18y 349d,15 (3-0-12 20.00%),13 (0.87),←,
27,"Bruce, Josh",22y 55d,23 (3-0-20 13.04%),6 (0.26),9 (2-0-7 22.22%),3 (0.33)
26,"Curren, Tom",22y 4d,20 (6-0-14 30.00%),6 (0.30),←,
21,"Delaney, Luke",25y 39d,44 (18-0-26 40.91%),1 (0.02),18 (4-0-14 22.22%),
24,"Dempster, Sean",30y 194d,178 (92-3-83 52.53%),20 (0.11),124 (57-3-64 47.18%),12 (0.10)
36,"Dunstan, Luke",19y 185d,16 (4-0-12 25.00%),9 (0.56),←,
25,"Fisher, Sam",32y 23d,194 (115-4-75 60.31%),21 (0.11),←,
33,"Gwilt, James",27y 356d,123 (66-3-54 54.88%),21 (0.17),←,
7,"Hayes, Lenny",34y 200d,293 (140-6-147 48.81%),94 (0.32),←,
18,"Longer, Billy",21y 82d,21 (3-0-18 14.29%),1 (0.05),12 (1-0-11 8.33%),1 (0.08)
11,"Montagna, Leigh",30y 273d,228 (126-4-98 56.14%),137 (0.60),←,
30,"Murdoch, Brodie",20y 193d,14 (3-0-11 21.43%),3 (0.21),←,
16,"Newnes, Jack",21y 159d,43 (13-0-30 30.23%),2 (0.05),←,
22,"Ray, Farren",28y 132d,193 (101-4-88 53.37%),57 (0.30),118 (66-3-49 57.20%),25 (0.21)
12,"Riewoldt, Nick",31y 289d,277 (140-5-132 51.44%),613 (2.21),←,
17,"Roberton, Dylan",23y 42d,63 (29-0-34 46.03%),7 (0.11),26 (7-0-19 26.92%),2 (0.08)
5,"Savage, Shane",23y 209d,68 (44-0-24 64.71%),40 (0.59),12 (3-0-9 25.00%),3 (0.25)
13,"Schneider, Adam",30y 82d,209 (128-3-78 61.96%),248 (1.19),111 (68-2-41 62.16%),149 (1.34)
28,"Stanley, Rhys",23y 244d,54 (21-0-33 38.89%),37 (0.69),←,
3,"Steven, Jack",24y 127d,86 (34-1-51 40.12%),63 (0.73),←,
44,"Weller, Maverick",22y 170d,44 (7-0-37 15.91%),5 (0.11),12 (1-0-11 8.33%),2 (0.17)
Totals,Totals,25y 174d,2309 (1141-34-1134 49.42%),1467 (0.64),,
C,"Richardson, Alan",49y 77d,19 (4-0-15 21.05%),,18 (4-0-14 22.22%),
