St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 86d,67 (21-1-45 32.09%),17 (0.25),←,
14,"Ball, Luke",19y 83d,14 (8-0-6 57.14%),8 (0.57),←,
27,"Blake, Jason",22y 154d,38 (10-1-27 27.63%),8 (0.21),←,
20,"Clarke, Xavier",19y 322d,36 (12-1-23 34.72%),19 (0.53),←,
26,"Dal Santo, Nick",19y 175d,24 (7-1-16 31.25%),13 (0.54),←,
22,"Fisher, Leigh",19y 119d,3 (3-0-0 100.00%),1 (0.33),←,
9,"Gehrig, Fraser",27y 166d,166 (79-1-86 47.89%),225 (1.36),51 (16-0-35 31.37%),66 (1.29)
18,"Goddard, Brendon",18y 88d,16 (8-0-8 50.00%),6 (0.38),←,
2,"Hamill, Aaron",25y 361d,149 (67-0-82 44.97%),185 (1.24),57 (18-0-39 31.58%),71 (1.25)
35,"Harvey, Robert",31y 360d,275 (129-3-143 47.45%),159 (0.58),←,
7,"Hayes, Lenny",23y 214d,91 (28-2-61 31.87%),40 (0.44),←,
8,"Hudghton, Max",26y 348d,135 (53-2-80 40.00%),13 (0.10),←,
5,"Jones, Austinn",26y 322d,177 (71-2-104 40.68%),116 (0.66),←,
23,"Koschitzke, Justin",20y 330d,39 (12-0-27 30.77%),16 (0.41),←,
31,"Maguire, Matt",19y 78d,27 (9-0-18 33.33%),8 (0.30),←,
28,"Montagna, Leigh",19y 287d,11 (6-0-5 54.55%),12 (1.09),←,
38,"Murray, Allan",21y 88d,7 (5-0-2 71.43%),9 (1.29),6 (4-0-2 66.67%),9 (1.50)
19,"Penny, Luke",22y 189d,49 (24-0-25 48.98%),5 (0.10),14 (9-0-5 64.29%),
17,"Powell, Stephen",26y 343d,94 (56-1-37 60.11%),78 (0.83),20 (10-0-10 50.00%),14 (0.70)
12,"Riewoldt, Nick",20y 303d,48 (16-1-31 34.38%),53 (1.10),←,
4,"Thompson, Andrew",30y 299d,146 (56-2-88 39.04%),81 (0.55),←,
13,"Voss, Brett",25y 175d,89 (35-2-52 40.45%),29 (0.33),54 (16-1-37 30.56%),18 (0.33)
Totals,Totals,23y 106d,1701 (715-20-966 42.03%),1101 (0.65),,
C,"Thomas, Grant",45y 183d,49 (16-1-32 33.67%),,←,
