Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",5,3,5,10,,2.0,,5.0,,2.0,1.0,1.0,1.0,,,4.0,7.0,,1.0,2.0,,,96.0
21,"Barry, Leo",9,8,10,19,,,,2.0,4.0,2.0,,4.0,,1.0,,6.0,14.0,,,3.0,2.0,,100.0
42,"Bevan, Paul",4,2,6,10,,,,8.0,2.0,1.0,1.0,2.0,1.0,,,8.0,2.0,,,,,,62.0
6,"Bolton, Craig",7,2,9,16,,,,2.0,4.0,1.0,1.0,1.0,,,,5.0,11.0,,,3.0,1.0,,100.0
24,"Bolton, Jude",19,5,12,31,,,,5.0,1.0,8.0,7.0,,3.0,,,18.0,16.0,1.0,,2.0,,1.0,88.0
32,"Buchanan, Amon",7,1,6,13,,1.0,,,3.0,4.0,,,1.0,,,7.0,5.0,,,2.0,1.0,,71.0
28,"Crouch, Jared",6,2,7,13,,,,2.0,3.0,2.0,,1.0,,1.0,,1.0,11.0,,,,,,100.0
2,"Davis, Nick",7,2,2,9,1,1.0,,2.0,1.0,3.0,,2.0,,,,2.0,7.0,,,,,,75.0
26,"Dempster, Sean",3,1,8,11,,,,5.0,1.0,,,1.0,,1.0,,3.0,8.0,,,5.0,,,100.0
37,"Goodes, Adam",9,4,11,20,,1.0,6.0,1.0,3.0,3.0,3.0,1.0,,,,14.0,6.0,2.0,2.0,,,,89.0
1,"Hall, Barry",8,6,,8,2,4.0,5.0,,,1.0,,4.0,,3.0,,2.0,6.0,1.0,6.0,2.0,,,100.0
16,"Jolly, Darren",6,5,7,13,,,27.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,,6.0,7.0,,,2.0,,,72.0
17,"Kennelly, Tadhg",10,1,5,15,,,,2.0,4.0,2.0,,2.0,1.0,,,5.0,9.0,,,,,,100.0
31,"Kirk, Brett",5,2,17,22,,,,5.0,1.0,2.0,5.0,1.0,4.0,1.0,,11.0,12.0,,,1.0,,,89.0
4,"Mathews, Ben",4,2,5,9,,,,2.0,1.0,1.0,,,,,,3.0,6.0,,1.0,,1.0,1.0,62.0
3,"McVeigh, Jarrad",7,3,4,11,,,,1.0,,3.0,1.0,2.0,,1.0,,6.0,6.0,,,1.0,,,49.0
23,"Nicks, Matthew",9,1,2,11,,,1.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,,2.0,8.0,,,1.0,,,94.0
5,"OKeefe, Ryan",11,6,8,19,2,1.0,,1.0,,3.0,,2.0,,,,5.0,13.0,1.0,1.0,3.0,,1.0,92.0
19,"OLoughlin, Michael",8,4,2,10,1,2.0,,2.0,,1.0,1.0,2.0,1.0,2.0,,5.0,4.0,1.0,3.0,,,1.0,89.0
30,"Roberts-Thomson, Lewis",1,,2,3,,,1.0,,1.0,,,,,,,,2.0,,,,,,40.0
13,"Schneider, Adam",6,2,5,11,1,,,,,3.0,2.0,1.0,,,,4.0,7.0,,1.0,1.0,3.0,1.0,78.0
8,"Spriggs, David",7,2,9,16,,,,4.0,1.0,3.0,7.0,,2.0,,,11.0,4.0,,,1.0,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,64,142,300,7,18.0,40.0,55.0,33.0,51.0,34.0,32.0,17.0,14.0,,128.0,171.0,6.0,15.0,29.0,8.0,5.0,
Opposition,Opposition,187,74,67,254,14,10.0,35.0,74.0,42.0,47.0,45.0,35.0,14.0,17.0,6.0,123.0,129.0,8.0,8.0,56.0,4.0,5.0,
