Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Baker, Oskar",10,3,4,14,2.0,,,2.0,1.0,3.0,,2.0,1.0,1.0,,3,8,,,1.0,,,69.0
38,"Brown, Mitch",11,7,2,13,,,1.0,,,2.0,1.0,,,,,3,9,,,1.0,,,82.0
31,"Fritsch, Bayley",7,4,1,8,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,5,3,2.0,2.0,2.0,,1.0,89.0
11,"Gawn, Max",11,1,4,15,,,43.0,4.0,1.0,2.0,8.0,3.0,2.0,1.0,,9,6,,,3.0,,,96.0
29,"Hunt, Jayden",4,2,1,5,1.0,1.0,,,1.0,,,2.0,,,,1,3,,,2.0,,1.0,71.0
39,"Jetta, Neville",2,1,5,7,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,6,1,,,1.0,,,60.0
15,"Langdon, Ed",19,9,4,23,,1.0,,,4.0,3.0,4.0,5.0,,2.0,,4,16,,,1.0,,,93.0
8,"Lever, Jake",8,6,3,11,,,,5.0,5.0,,,2.0,,,,3,8,1.0,,6.0,,,85.0
1,"May, Steven",18,8,1,19,,,,1.0,8.0,2.0,,,,,,4,9,2.0,,8.0,,,96.0
18,"Melksham, Jake",6,2,6,12,,,,5.0,,1.0,2.0,5.0,,1.0,,5,7,,,1.0,,,74.0
30,"Neal-Bullen, Alex",6,2,3,9,1.0,,,1.0,,3.0,,1.0,,,,4,5,,1.0,,,,64.0
13,"Oliver, Clayton",11,2,12,23,,,,7.0,,4.0,7.0,4.0,1.0,1.0,3.0,11,10,,,,,1.0,85.0
5,"Petracca, Christian",13,1,9,22,1.0,1.0,,4.0,,2.0,6.0,3.0,2.0,1.0,,19,5,,,1.0,,1.0,94.0
36,"Pickett, Kysaiah",8,4,7,15,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,7,,2.0,,,,69.0
24,"Rivers, Trent",10,2,6,16,2.0,,,4.0,2.0,2.0,2.0,3.0,4.0,,,8,8,,,3.0,,,82.0
3,"Salem, Christian",13,4,6,19,1.0,,,5.0,5.0,3.0,1.0,2.0,1.0,,,4,13,,,1.0,,1.0,93.0
44,"Smith, Joel",3,2,1,4,,,,2.0,2.0,,,3.0,1.0,2.0,,4,3,,,3.0,,,89.0
9,"Spargo, Charlie",7,5,6,13,2.0,,,1.0,,3.0,,1.0,,,,3,10,,1.0,1.0,,,64.0
20,"Tomlinson, Adam",5,3,2,7,,,,3.0,4.0,,,1.0,1.0,,,5,3,,,2.0,,,95.0
22,"Vandenberg, Aaron",8,5,5,13,,,,4.0,1.0,2.0,3.0,1.0,,,,4,10,,,,,1.0,73.0
7,"Viney, Jack",8,4,6,14,,,,3.0,3.0,3.0,1.0,4.0,,3.0,1.0,8,8,1.0,,1.0,,,83.0
26,"Weideman, Sam",4,1,3,7,,,,,,1.0,,1.0,,,,2,4,1.0,,,,1.0,92.0
Totals,Totals,192,78,97,289,12.0,7.0,44.0,55.0,39.0,39.0,36.0,48.0,16.0,15.0,4.0,123,156,7.0,6.0,38.0,,7.0,
Opposition,Opposition,168,49,119,287,11.0,8.0,21.0,67.0,27.0,52.0,32.0,51.0,15.0,16.0,2.0,147,145,10.0,6.0,55.0,4.0,7.0,
