Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 291d,76 (47-0-29 61.84%),20 (0.26),←,
21,"Barry, Leo",29y 113d,194 (114-0-80 58.76%),50 (0.26),←,
6,"Bolton, Craig",26y 101d,125 (78-0-47 62.40%),20 (0.16),96 (61-0-35 63.54%),10 (0.10)
24,"Bolton, Jude",26y 178d,162 (90-1-71 55.86%),79 (0.49),←,
32,"Buchanan, Amon",23y 334d,70 (43-0-27 61.43%),34 (0.49),←,
2,"Davis, Nick",26y 163d,145 (75-0-70 51.72%),195 (1.34),74 (45-0-29 60.81%),110 (1.49)
26,"Dempster, Sean",22y 232d,38 (26-0-12 68.42%),4 (0.11),←,
15,"Doyle, Stephen",25y 58d,45 (28-1-16 63.33%),19 (0.42),←,
12,"Fosdike, Nic",26y 195d,138 (75-1-62 54.71%),60 (0.43),←,
37,"Goodes, Adam",26y 244d,184 (102-1-81 55.71%),189 (1.03),←,
1,"Hall, Barry",29y 213d,202 (102-2-98 50.99%),489 (2.42),114 (68-1-45 60.09%),345 (3.03)
16,"Jolly, Darren",24y 307d,95 (52-0-43 54.74%),23 (0.24),47 (32-0-15 68.09%),12 (0.26)
17,"Kennelly, Tadhg",25y 70d,121 (75-0-46 61.98%),28 (0.23),←,
31,"Kirk, Brett",29y 319d,146 (84-1-61 57.88%),59 (0.40),←,
9,"Malceski, Nick",22y 25d,20 (18-0-2 90.00%),9 (0.45),←,
4,"Mathews, Ben",27y 284d,171 (95-1-75 55.85%),35 (0.20),←,
3,"McVeigh, Jarrad",21y 155d,56 (35-0-21 62.50%),31 (0.55),←,
5,"OKeefe, Ryan",25y 228d,116 (70-0-46 60.34%),127 (1.09),←,
19,"OLoughlin, Michael",29y 201d,245 (142-2-101 58.37%),414 (1.69),←,
25,"Richards, Ted",23y 241d,54 (33-0-21 61.11%),23 (0.43),21 (14-0-7 66.67%),4 (0.19)
30,"Roberts-Thomson, Lewis",23y 1d,70 (46-0-24 65.71%),7 (0.10),←,
13,"Schneider, Adam",22y 120d,75 (47-0-28 62.67%),71 (0.95),←,
Totals,Totals,25y 202d,2548 (1477-10-1061 57.97%),1986 (0.78),,
C,"Roos, Paul",43y 74d,107 (68-0-39 63.55%),,←,
