Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 328d,21 (11-0-10 52.38%),1 (0.05),←,
32,"Briggs, Kieren",21y 221d,1 (0-0-1 0.00%),,←,
5,"Bruhn, Tanner",18y 353d,5 (1-0-4 20.00%),2 (0.40),←,
44,"Buckley, Jack",23y 149d,11 (4-0-7 36.36%),,←,
21,"Buntine, Matt",27y 208d,64 (33-0-31 51.56%),3 (0.05),←,
13,"Cumming, Isaac",22y 277d,19 (9-0-10 47.37%),,←,
30,"Flynn, Matt",23y 244d,5 (0-0-5 0.00%),,←,
4,"Greene, Toby",27y 232d,167 (76-1-90 45.81%),205 (1.23),←,
12,"Green, Tom",20y 112d,14 (7-0-7 50.00%),6 (0.43),←,
37,"Hill, Bobby",21y 95d,22 (11-0-11 50.00%),16 (0.73),←,
27,"Himmelberg, Harry",25y 7d,90 (54-1-35 60.56%),105 (1.17),←,
23,"Hogan, Jesse",26y 92d,92 (42-0-50 45.65%),178 (1.93),2 (1-0-1 50.00%),8 (4.00)
2,"Hopper, Jacob",24y 98d,93 (55-1-37 59.68%),36 (0.39),←,
39,"Idun, Connor",20y 290d,11 (5-0-6 45.45%),,←,
22,"Kelly, Josh",26y 92d,141 (78-2-61 56.03%),91 (0.65),←,
38,"Lloyd, Daniel",29y 86d,53 (29-3-21 57.55%),40 (0.75),←,
33,"OHalloran, Xavier",20y 308d,10 (5-0-5 50.00%),4 (0.40),←,
36,"Perryman, Harry",22y 147d,58 (29-1-28 50.86%),15 (0.26),←,
26,"Riccardi, Jake",21y 189d,9 (4-0-5 44.44%),11 (1.22),←,
14,"Taranto, Tim",23y 107d,83 (48-1-34 58.43%),31 (0.37),←,
15,"Taylor, Sam",22y 10d,43 (27-0-16 62.79%),1 (0.02),←,
8,"Ward, Callan",31y 35d,233 (104-3-126 45.28%),113 (0.48),173 (72-3-98 42.49%),80 (0.46)
6,"Whitfield, Lachie",26y 301d,153 (75-3-75 50.00%),61 (0.40),←,
Totals,Totals,23y 284d,1398 (707-16-675 50.57%),919 (0.66),,
C,"Cameron, Leon",48y 255d,169 (91-3-75 54.73%),,←,
