Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",17,3,6,23,2,,,3.0,,,,,3.0,1.0,,,,,,,,,
37,"Bassett, Adrian",10,5,11,21,1,,,,,,,,,3.0,2.0,,,,,,,,
8,"Blackwell, Wayne",16,2,12,28,,,,1.0,,,,,3.0,,,,,,,,,,
43,"Bond, Chris",5,,3,8,,1.0,,,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",27,6,14,41,,,,4.0,,,,,2.0,2.0,1.0,,,,,,,,
3,"Dennis, Richard",7,5,5,12,2,,,3.0,,,,,,1.0,,,,,,,,,
24,"Dunlop, Jamie",11,10,9,20,,,12.0,,,,,,1.0,4.0,,,,,,,,,
12,"Gleeson, Adrian",20,5,11,31,,1.0,,4.0,,,,,2.0,,,,,,,,,,
13,"Hanna, Mil",8,5,6,14,,,,1.0,,,,,,1.0,,,,,,,,,
28,"Kernahan, David",10,3,3,13,,,,4.0,,,,,2.0,,,,,,,,,,
4,"Kernahan, Stephen",14,8,6,20,5,1.0,4.0,2.0,,,,,1.0,5.0,,,,,,,,,
33,"Majerczak, Mark",14,3,4,18,,,,2.0,,,,,,4.0,,,,,,,,,
45,"McKenzie, Warren",,,2,2,,,3.0,,,,,,,1.0,,,,,,,,,
47,"McKinnon, Andrew",15,3,14,29,1,,,4.0,,,,,,2.0,,,,,,,,,
23,"Meldrum, Paul",17,3,3,20,,,,,,,,,2.0,1.0,,,,,,,,,
29,"Minton-Connell, Simon",8,5,1,9,3,2.0,,,,,,,,3.0,,,,,,,,,
17,"Naley, Mark",,,5,5,,,,2.0,,,,,,1.0,,,,,,,,,
26,"Rhys-Jones, David",2,3,6,8,,,,1.0,,,,,2.0,,,,,,,,,,
1,"Silvagni, Stephen",8,2,2,10,,,,,,,,,2.0,1.0,3.0,,,,,,,,
15,"Verbeek, Simon",9,5,3,12,,,,,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,76,126,344,14,8.0,19.0,31.0,,,,,21.0,33.0,6.0,,,,,,,,
Opposition,Opposition,186,58,118,304,11,10.0,29.0,22.0,,,,,33.0,21.0,,,,,,,,,
