Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 98d,8 (2-1-5 31.25%),2 (0.25),←,
5,"Collins, Andrew",31y 23d,198 (126-1-71 63.89%),36 (0.18),←,
3,"Condon, Anthony",28y 164d,127 (87-0-40 68.50%),41 (0.32),←,
26,"Cooper, Paul",28y 42d,80 (48-0-32 60.00%),9 (0.11),←,
9,"Crawford, Shane",21y 252d,65 (32-1-32 50.00%),56 (0.86),←,
19,"Dunstall, Jason",31y 278d,233 (161-1-71 69.31%),1103 (4.73),←,
34,"Graham, Mark",23y 66d,50 (22-1-27 45.00%),7 (0.14),←,
15,"Harford, Daniel",19y 60d,18 (5-0-13 27.78%),8 (0.44),←,
2,"Holland, Nick",21y 294d,23 (6-1-16 28.26%),9 (0.39),←,
1,"Jencke, Ray",30y 54d,174 (112-1-61 64.66%),27 (0.16),←,
24,"Langford, Chris",33y 137d,281 (195-2-84 69.75%),31 (0.11),←,
7,"McCabe, Luke",19y 282d,8 (3-0-5 37.50%),3 (0.38),←,
8,"Minton-Connell, Simon",27y 22d,85 (20-0-65 23.53%),252 (2.96),20 (7-0-13 35.00%),33 (1.65)
44,"Platten, John",33y 62d,227 (150-1-76 66.30%),209 (0.92),←,
18,"Pritchard, Darrin",30y 58d,186 (124-1-61 66.94%),92 (0.49),←,
4,"Salmon, Paul",31y 119d,214 (124-3-87 58.64%),511 (2.39),5 (1-1-3 30.00%),2 (0.40)
21,"Stevenson, Shayne",25y 341d,33 (9-1-23 28.79%),30 (0.91),22 (9-1-12 43.18%),21 (0.95)
25,"Taylor, Jason",27y 238d,84 (39-1-44 47.02%),34 (0.40),77 (38-1-38 50.00%),30 (0.39)
6,"Taylor, Richard",22y 309d,20 (8-1-11 42.50%),11 (0.55),←,
33,"Treleven, Craig",25y 339d,8 (2-1-5 31.25%),3 (0.38),←,
30,"Woods, Tony",26y 321d,56 (22-1-33 40.18%),12 (0.21),25 (6-1-18 26.00%),2 (0.08)
Totals,Totals,26y 239d,2178 (1297-19-862 59.55%),2486 (1.14),,
C,"Judge, Ken",38y 124d,8 (2-1-5 31.25%),,←,
