North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",21y 269d,7 (2-0-5 28.57%),5 (0.71),←,
4,"Corr, Aidan",28y 333d,124 (50-3-71 41.53%),2 (0.02),26 (3-0-23 11.54%),
10,"Cunnington, Ben",31y 289d,234 (116-1-117 49.79%),95 (0.41),←,
9,"Davies-Uniacke, Luke",23y 311d,75 (18-1-56 24.67%),24 (0.32),←,
22,"Goldstein, Todd",34y 288d,299 (129-2-168 43.48%),153 (0.51),←,
18,"Greenwood, Hugh",31y 40d,109 (44-2-63 41.28%),48 (0.44),26 (4-0-22 15.38%),3 (0.12)
15,"Howe, Daniel",27y 132d,100 (47-3-50 48.50%),22 (0.22),4 (1-0-3 25.00%),
20,"Larkey, Nick",24y 313d,76 (19-1-56 25.66%),133 (1.75),←,
19,"Logue, Griffin",25y 2d,68 (30-1-37 44.85%),9 (0.13),4 (2-0-2 50.00%),
11,"McDonald, Luke",28y 65d,164 (67-0-97 40.85%),17 (0.10),←,
23,"McKay, Ben",25y 112d,53 (7-1-45 14.15%),1 (0.02),←,
29,"Phillips, Will",20y 328d,20 (5-0-15 25.00%),5 (0.25),←,
24,"Powell, Tom",21y 44d,36 (5-1-30 15.28%),12 (0.33),←,
8,"Scott, Bailey",22y 280d,60 (8-1-51 14.17%),22 (0.37),←,
3,"Sheezel, Harry",18y 184d,5 (2-0-3 40.00%),1 (0.20),←,
14,"Shiels, Liam",31y 351d,260 (158-3-99 61.35%),91 (0.35),5 (2-0-3 40.00%),1 (0.20)
12,"Simpkin, Jy",25y 41d,120 (36-1-83 30.42%),44 (0.37),←,
2,"Stephenson, Jaidyn",24y 90d,94 (40-1-53 43.09%),105 (1.12),40 (6-1-33 16.25%),29 (0.73)
5,"Taylor, Curtis",23y 9d,57 (11-1-45 20.18%),26 (0.46),←,
13,"Tucker, Darcy",26y 82d,111 (42-0-69 37.84%),36 (0.32),3 (0-0-3 0.00%),1 (0.33)
28,"Turner, Kayne",27y 105d,123 (48-1-74 39.43%),60 (0.49),←,
7,"Ziebell, Jack",32y 46d,263 (112-1-150 42.78%),182 (0.69),←,
44,"Zurhaar, Cameron",24y 328d,88 (24-1-63 27.84%),120 (1.36),←,
Totals,Totals,26y 49d,2546 (1020-26-1500 40.06%),1213 (0.48),,
C,"Clarkson, Alastair",54y 353d,395 (230-4-161 58.73%),,5 (2-0-3 40.00%),
