Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Luke",7,4,2,9,,,,1.0,2.0,1.0,,,,,,1.0,6.0,,,,,,81.0
20,"Crocker, Ben",12,8,2,14,,1.0,,1.0,2.0,3.0,,4.0,1.0,,,4.0,9.0,2.0,1.0,,,,79.0
2,"Crouch, Brad",15,3,12,27,,,,4.0,2.0,4.0,6.0,4.0,1.0,1.0,,8.0,19.0,,,,,,85.0
5,"Crouch, Matt",10,4,17,27,,,,5.0,1.0,3.0,4.0,3.0,,2.0,,11.0,16.0,,,,,,81.0
39,"Doedee, Tom",7,5,11,18,,,,1.0,3.0,,,2.0,,,,11.0,7.0,3.0,,2.0,,,91.0
22,"Frampton, Billy",4,4,6,10,1,1.0,1.0,,,2.0,,2.0,,2.0,,5.0,5.0,1.0,1.0,3.0,,1.0,82.0
17,"Hamill, Will",8,5,5,13,,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,2.0,10.0,,,,,,76.0
15,"Hartigan, Kyle",4,2,3,7,,,,1.0,3.0,1.0,,1.0,1.0,,,3.0,4.0,,,4.0,,,88.0
1,"Jones, Chayce",3,,9,12,,,,1.0,1.0,1.0,,4.0,1.0,2.0,,8.0,5.0,,,2.0,,,77.0
28,"Keays, Ben",11,2,3,14,,,,4.0,4.0,4.0,5.0,1.0,1.0,1.0,,7.0,7.0,,,1.0,,,83.0
8,"Kelly, Jake",8,3,1,9,,,,3.0,1.0,2.0,,3.0,,1.0,,1.0,6.0,,,7.0,,,92.0
29,"Laird, Rory",14,6,11,25,,,,1.0,3.0,2.0,,,1.0,,,3.0,22.0,,,1.0,,,83.0
27,"Lynch, Tom",13,4,4,17,1,1.0,,1.0,,2.0,,1.0,,,,4.0,13.0,,1.0,,,,83.0
23,"McAdam, Shane",6,3,1,7,1,1.0,,5.0,,3.0,,1.0,1.0,1.0,,4.0,3.0,2.0,,,,,73.0
25,"McHenry, Ned",4,3,8,12,,2.0,,,,,1.0,2.0,1.0,1.0,,6.0,6.0,,1.0,1.0,,,82.0
4,"Murphy, Lachlan",4,2,3,7,,1.0,,2.0,,1.0,,2.0,1.0,2.0,,3.0,5.0,,1.0,,,,69.0
43,"OBrien, Reilly",7,4,9,16,,,17.0,3.0,2.0,1.0,2.0,1.0,2.0,,,4.0,11.0,1.0,,,,,92.0
10,"Poholke, Myles",3,3,4,7,1,,,1.0,,2.0,2.0,,,,,4.0,3.0,1.0,1.0,,2.0,,75.0
9,"Sloane, Rory",7,1,9,16,,,,1.0,1.0,3.0,1.0,,,,,7.0,8.0,,,1.0,,1.0,81.0
33,"Smith, Brodie",15,7,5,20,,,,1.0,1.0,3.0,1.0,4.0,1.0,2.0,,3.0,18.0,,,,,,73.0
12,"Talia, Daniel",6,6,3,9,,,,1.0,4.0,1.0,,1.0,,1.0,,2.0,8.0,,,6.0,,,89.0
13,"Walker, Taylor",2,,4,6,,,,1.0,,2.0,1.0,1.0,,,,4.0,3.0,,,4.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,79,132,302,4,10.0,18.0,39.0,33.0,42.0,24.0,40.0,13.0,17.0,,105.0,194.0,10.0,6.0,32.0,2.0,2.0,
Opposition,Opposition,198,109,88,286,8,6.0,31.0,41.0,37.0,43.0,20.0,40.0,17.0,13.0,6.0,98.0,183.0,11.0,15.0,29.0,6.0,7.0,
