Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",23y 345d,115 (61-0-54 53.04%),110 (0.96),←,
9,"Campbell, Wayne",29y 251d,235 (111-1-123 47.45%),151 (0.64),←,
6,"Chaffey, Mark",25y 26d,91 (45-0-46 49.45%),22 (0.24),←,
24,"Coughlan, Mark",20y 42d,9 (4-0-5 44.44%),1 (0.11),←,
14,"Fiora, Aaron",21y 43d,31 (19-0-12 61.29%),10 (0.32),←,
2,"Gaspar, Darren",26y 12d,155 (73-0-82 47.10%),15 (0.10),134 (66-0-68 49.25%),14 (0.10)
20,"Hall, Ray",21y 217d,26 (15-0-11 57.69%),11 (0.42),←,
23,"Houlihan, Adam",24y 56d,71 (38-1-32 54.23%),80 (1.13),10 (4-0-6 40.00%),5 (0.50)
39,"Kellaway, Andrew",26y 190d,91 (47-0-44 51.65%),20 (0.22),←,
3,"Kellaway, Duncan",29y 104d,160 (81-1-78 50.94%),11 (0.07),←,
21,"King, Clinton",24y 69d,70 (33-0-37 47.14%),23 (0.33),39 (23-0-16 58.97%),10 (0.26)
33,"Knights, Matthew",31y 239d,273 (118-0-155 43.22%),140 (0.51),←,
35,"Newman, Chris",20y 14d,2 (0-0-2 0.00%),,←,
5,"Ottens, Brad",22y 127d,89 (45-0-44 50.56%),116 (1.30),←,
8,"Pettifer, Kayne",20y 130d,11 (7-0-4 63.64%),9 (0.82),←,
18,"Rodan, David",18y 236d,10 (4-0-6 40.00%),10 (1.00),←,
4,"Rogers, Matthew",28y 188d,168 (92-1-75 55.06%),156 (0.93),←,
10,"Stafford, Greg",27y 278d,136 (65-1-70 48.16%),65 (0.48),6 (3-0-3 50.00%),7 (1.17)
19,"Sziller, Steven",29y 168d,150 (71-1-78 47.67%),41 (0.27),32 (18-0-14 56.25%),3 (0.09)
32,"Tivendale, Greg",23y 43d,69 (35-0-34 50.72%),52 (0.75),←,
29,"Torney, Jason",24y 350d,106 (56-1-49 53.30%),12 (0.11),←,
36,"Zantuck, Ty",20y 106d,20 (8-0-12 40.00%),4 (0.20),←,
Totals,Totals,24y 180d,2088 (1028-7-1053 49.23%),1059 (0.51),,
C,"Frawley, Danny",38y 266d,57 (31-0-26 54.39%),,←,
