Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 213d,123 (67-0-56 54.47%),77 (0.63),←,
21,"Bradley, Craig",38y 264d,371 (220-2-149 59.57%),244 (0.66),←,
35,"Campbell, Blake",19y 341d,6 (1-0-5 16.67%),1 (0.17),←,
16,"Camporeale, Scott",26y 337d,163 (96-0-67 58.90%),152 (0.93),←,
48,"Doering, Jordan",22y 303d,12 (5-0-7 41.67%),8 (0.67),←,
20,"Eccles, Andrew",23y 43d,47 (23-0-24 48.94%),22 (0.47),6 (1-0-5 16.67%),
25,"Fevola, Brendan",21y 175d,40 (22-0-18 55.00%),66 (1.65),←,
31,"Fletcher, Simon",23y 331d,66 (36-0-30 54.55%),28 (0.42),←,
45,"Franchina, Anthony",24y 276d,85 (45-0-40 52.94%),24 (0.28),←,
9,"Hickmott, Adrian",30y 106d,162 (100-0-62 61.73%),102 (0.63),112 (68-0-44 60.71%),78 (0.70)
33,"Houlihan, Ryan",20y 174d,48 (24-0-24 50.00%),48 (1.00),←,
43,"Koutoufides, Anthony",29y 177d,191 (116-1-74 60.99%),174 (0.91),←,
12,"Lappin, Matthew",26y 147d,142 (73-1-68 51.76%),160 (1.13),87 (45-0-42 51.72%),134 (1.54)
4,"Livingston, Luke",19y 252d,10 (1-0-9 10.00%),,←,
5,"McKay, Andrew",32y,218 (127-1-90 58.49%),28 (0.13),←,
2,"McKernan, Corey",28y 207d,197 (121-0-76 61.42%),252 (1.28),15 (2-0-13 13.33%),19 (1.27)
19,"Merrington, Andrew",23y 229d,15 (4-0-11 26.67%),11 (0.73),←,
18,"Murphy, Justin",26y 81d,123 (58-0-65 47.15%),104 (0.85),93 (43-0-50 46.24%),86 (0.92)
7,"Ratten, Brett",31y 3d,248 (142-0-106 57.26%),114 (0.46),←,
32,"Thornton, Bret",18y 241d,6 (1-0-5 16.67%),,←,
8,"Whitnall, Lance",22y 325d,126 (65-0-61 51.59%),255 (2.02),←,
34,"Wiggins, Simon",19y 306d,17 (6-0-11 35.29%),8 (0.47),←,
Totals,Totals,25y 123d,2416 (1353-5-1058 56.00%),1878 (0.78),,
C,"Brittain, Wayne",44y 31d,39 (17-0-22 43.59%),,←,
