Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Anderson, Jed",19y 216d,6 (5-0-1 83.33%),3 (0.50),←,
39,"Bailey, Max",26y 318d,41 (34-0-7 82.93%),10 (0.24),←,
14,"Birchall, Grant",25y 221d,167 (109-1-57 65.57%),22 (0.13),←,
22,"Breust, Luke",22y 299d,64 (53-0-11 82.81%),113 (1.77),←,
9,"Burgoyne, Shaun",30y 320d,242 (162-1-79 67.15%),220 (0.91),85 (65-1-19 77.06%),49 (0.58)
6,"Gibson, Josh",29y 177d,146 (88-2-56 60.96%),2 (0.01),81 (59-1-21 73.46%),
18,"Guerra, Brent",31y 100d,253 (173-1-79 68.58%),107 (0.42),157 (104-1-52 66.56%),24 (0.15)
19,"Gunston, Jack",21y 325d,54 (38-0-16 70.37%),97 (1.80),40 (33-0-7 82.50%),77 (1.92)
20,"Hale, David",29y 107d,195 (108-2-85 55.90%),180 (0.92),66 (52-0-14 78.79%),61 (0.92)
10,"Hill, Bradley",20y 59d,27 (23-0-4 85.19%),18 (0.67),←,
15,"Hodge, Luke",29y 83d,226 (125-1-100 55.53%),155 (0.69),←,
17,"Lake, Brian",31y 191d,216 (107-2-107 50.00%),34 (0.16),19 (17-0-2 89.47%),2 (0.11)
3,"Lewis, Jordan",27y 135d,191 (114-1-76 59.95%),107 (0.56),←,
5,"Mitchell, Sam",30y 329d,243 (141-1-101 58.23%),58 (0.24),←,
28,"Puopolo, Paul",25y 278d,61 (50-0-11 81.97%),47 (0.77),←,
2,"Roughead, Jarryd",26y 226d,182 (111-1-70 61.26%),364 (2.00),←,
12,"Sewell, Brad",29y 216d,188 (112-1-75 59.84%),28 (0.15),←,
26,"Shiels, Liam",22y 130d,79 (56-0-23 70.89%),22 (0.28),←,
16,"Smith, Isaac",24y 250d,60 (50-0-10 83.33%),54 (0.90),←,
27,"Spangher, Matthew",26y 136d,36 (15-0-21 41.67%),13 (0.36),4 (4-0-0 100.00%),2 (0.50)
24,"Stratton, Ben",24y 189d,75 (54-1-20 72.67%),1 (0.01),←,
11,"Whitecross, Brendan",23y 224d,83 (56-1-26 68.07%),38 (0.46),←,
Totals,Totals,26y 139d,2835 (1784-16-1035 62.93%),1693 (0.60),,
C,"Clarkson, Alastair",45y 132d,211 (127-1-83 60.43%),,←,
