Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Birss, Shane",6,2,10,16,,,,2.0,1.0,1.0,1.0,1.0,,,,4.0,12.0,,,6.0,,1.0,64.0
20,"Bowden, Patrick",5,3,2,7,1,1.0,,,1.0,,,,,,,2.0,6.0,,2.0,1.0,,,81.0
42,"Boyd, Matthew",3,1,10,13,,,1.0,2.0,1.0,1.0,1.0,3.0,,,,7.0,6.0,,,4.0,2.0,,97.0
17,"Cooney, Adam",,,4,4,,,,2.0,,,1.0,,,,,2.0,2.0,,,1.0,,,77.0
38,"Cross, Daniel",5,6,10,15,,,1.0,2.0,,6.0,1.0,4.0,,3.0,,3.0,12.0,1.0,,5.0,,,77.0
14,"Darcy, Luke",14,12,2,16,1,4.0,14.0,1.0,2.0,1.0,3.0,7.0,,5.0,,5.0,13.0,1.0,5.0,,,,100.0
10,"Eagleton, Nathan",11,6,5,16,,1.0,,2.0,2.0,6.0,1.0,,,,,3.0,13.0,,,1.0,,1.0,77.0
9,"Gilbee, Lindsay",11,6,5,16,,,,,5.0,1.0,1.0,1.0,,1.0,,6.0,9.0,2.0,,2.0,2.0,,100.0
3,"Grant, Chris",12,9,3,15,,,1.0,2.0,5.0,,,1.0,1.0,,,7.0,9.0,4.0,,7.0,1.0,,100.0
8,"Hahn, Mitch",5,4,5,10,1,,,3.0,1.0,1.0,1.0,,,,,3.0,7.0,,1.0,1.0,1.0,,83.0
6,"Johnson, Brad",17,7,1,18,1,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,,,7.0,7.0,2.0,2.0,1.0,,,100.0
51,"Koops, Steven",4,1,2,6,,,,2.0,,2.0,,,,,,3.0,3.0,,,1.0,,,77.0
36,"Lake, Brian",4,3,,4,,,,,1.0,1.0,,,,,,,4.0,,,3.0,1.0,,86.0
23,"McMahon, Jordan",10,6,9,19,,1.0,,1.0,2.0,4.0,2.0,,,,,8.0,12.0,,,1.0,2.0,,96.0
2,"Murphy, Robert",12,5,1,13,,,,3.0,2.0,4.0,,,,,,1.0,12.0,,,,,,100.0
24,"Rawlings, Jade",7,5,3,10,1,2.0,,,1.0,,,,,,,5.0,5.0,3.0,3.0,,,,85.0
1,"Ray, Farren",4,3,2,6,,1.0,,,,1.0,,2.0,,1.0,,2.0,5.0,1.0,,3.0,,,42.0
30,"Robbins, Matthew",5,1,4,9,3,,,,,,,,,,,7.0,3.0,1.0,1.0,2.0,,,100.0
34,"Skipper, Wayde",1,,,1,,,1.0,,,,,1.0,,,,1.0,,,,,,,18.0
5,"Smith, Rohan",19,5,5,24,,2.0,,3.0,7.0,6.0,,2.0,1.0,1.0,,4.0,16.0,,,2.0,2.0,,100.0
31,"Street, Peter",,,,,,,15.0,1.0,,1.0,,,,,,,,,,2.0,,,40.0
7,"West, Scott",16,6,17,33,,,,4.0,,6.0,11.0,3.0,2.0,1.0,1.0,15.0,18.0,,,3.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,91,100,271,8,18.0,34.0,32.0,32.0,49.0,24.0,26.0,6.0,12.0,1.0,95.0,174.0,15.0,14.0,46.0,11.0,2.0,
Opposition,Opposition,202,107,117,319,17,13.0,14.0,29.0,41.0,51.0,36.0,25.0,12.0,6.0,5.0,93.0,221.0,4.0,16.0,45.0,23.0,13.0,
