Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",22y 322d,17 (8-1-8 50.00%),5 (0.29),←,
3,"Bartram, Clint",23y 87d,87 (29-3-55 35.06%),16 (0.18),←,
7,"Bennell, Jamie",20y 341d,41 (12-1-28 30.49%),19 (0.46),←,
36,"Davey, Aaron",27y 338d,146 (59-3-84 41.44%),151 (1.03),←,
14,"Dunn, Lynden",24y,77 (25-2-50 33.77%),71 (0.92),←,
8,"Frawley, James",22y 236d,67 (21-1-45 32.09%),2 (0.03),←,
20,"Garland, Colin",23y 16d,47 (13-2-32 29.79%),3 (0.06),←,
18,"Green, Brad",30y 62d,227 (98-3-126 43.83%),302 (1.33),←,
5,"Gysberts, Jordan",19y 337d,8 (3-1-4 43.75%),1 (0.13),←,
39,"Jetta, Neville",21y 91d,24 (5-2-17 25.00%),14 (0.58),←,
2,"Jones, Nathan",23y 114d,99 (26-3-70 27.78%),42 (0.42),←,
24,"Jurrah, Liam",22y 234d,24 (10-1-13 43.75%),59 (2.46),←,
19,"Maric, Addam",21y 26d,16 (3-1-12 21.88%),10 (0.63),←,
34,"Martin, Stefan",24y 178d,35 (9-1-25 27.14%),6 (0.17),←,
22,"Moloney, Brent",27y 106d,115 (41-3-71 36.96%),29 (0.25),92 (29-2-61 32.61%),23 (0.25)
29,"Newton, Michael",24y 17d,26 (6-0-20 23.08%),32 (1.23),←,
15,"Petterd, Ricky",22y 294d,39 (11-1-27 29.49%),44 (1.13),←,
12,"Sylvia, Colin",25y 187d,109 (38-2-69 35.78%),88 (0.81),←,
35,"Tapscott, Luke",19y 320d,7 (3-1-3 50.00%),1 (0.14),←,
1,"Warnock, Matthew",27y 41d,53 (11-1-41 21.70%),1 (0.02),←,
4,"Watts, Jack",20y 49d,25 (8-2-15 36.00%),17 (0.68),←,
33,"Wonaeamirri, Austin",22y 224d,31 (10-0-21 32.26%),37 (1.19),←,
Totals,Totals,23y 181d,1320 (449-35-836 34.02%),950 (0.72),,
C,"Bailey, Dean",44y 116d,73 (18-2-53 26.03%),,←,
