Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",9,5,10,19,,,15.0,1.0,,,,,3.0,2.0,,,,,,,,,
8,"Burns, Ronnie",7,1,6,13,1,1.0,,,,,,,2.0,1.0,,,,,,,,,
2,"Colbert, Leigh",8,5,9,17,2,,1.0,2.0,,,,,,3.0,,,,,,,,,
36,"Graham, Ben",7,,6,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
22,"Hargreaves, Tim",9,2,3,12,,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,
32,"Hocking, Garry",16,6,10,26,1,,,4.0,,,,,,1.0,,,,,,,,,
13,"Kilpatrick, Glenn",17,5,11,28,,,,1.0,,,,,2.0,1.0,,,,,,,,,
1,"King, Steven",2,,,2,,,1.0,,,,,,,3.0,,,,,,,,,
21,"Mansfield, Michael",6,1,4,10,,,,,,,,,1.0,2.0,,,,,,,,,
17,"McGrath, Tim",12,6,6,18,,,,,,,,,,1.0,,,,,,,,,
28,"McKinnon, Martin",,,2,2,,,,1.0,,,,,,,,,,,,,,,
31,"Mensch, David",2,1,5,7,,2.0,,,,,,,,,,,,,,,,,
39,"Milburn, Darren",4,1,3,7,,1.0,,1.0,,,,,,,,,,,,,,,
23,"Pickering, Liam",19,3,4,23,3,1.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,
15,"Riccardi, Peter",13,4,4,17,,1.0,,,,,,,3.0,1.0,,,,,,,,,
27,"Sanderson, Brenton",17,6,9,26,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Sholl, Brad",14,5,5,19,,1.0,,1.0,,,,,,1.0,,,,,,,,,
37,"Simpson, Sean",10,5,6,16,,,,2.0,,,,,1.0,1.0,,,,,,,,,
25,"Snell, Jason",11,10,6,17,1,,,2.0,,,,,,,,,,,,,,,
20,"Steinfort, Carl",6,3,4,10,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Stoneham, Barry",4,1,3,7,,,3.0,1.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,70,116,309,9,14.0,21.0,25.0,,,,,22.0,24.0,,,,,,,,,
Opposition,Opposition,191,69,77,268,11,10.0,34.0,43.0,,,,,24.0,22.0,,,,,,,,,
