Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",23y 77d,47 (17-0-30 36.17%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 191d,26 (10-0-16 38.46%),6 (0.23),←,
5,"Cerra, Adam",19y 223d,30 (12-0-18 40.00%),7 (0.23),←,
6,"Conca, Reece",26y 279d,113 (62-1-50 55.31%),23 (0.20),9 (4-0-5 44.44%),
36,"Cox, Brennan",20y 278d,29 (8-0-21 27.59%),22 (0.76),←,
44,"Duman, Taylin",21y 30d,14 (5-0-9 35.71%),,←,
7,"Fyfe, Nat",27y 242d,161 (89-1-71 55.59%),137 (0.85),←,
21,"Hamling, Joel",26y 39d,72 (35-0-37 48.61%),,49 (19-0-30 38.78%),
9,"Hill, Bradley",25y 313d,136 (89-0-47 65.44%),76 (0.56),41 (15-0-26 36.59%),18 (0.44)
11,"Hogan, Jesse",24y 95d,79 (35-0-44 44.30%),160 (2.03),8 (3-0-5 37.50%),8 (1.00)
15,"Hughes, Ethan",24y 162d,38 (13-0-25 34.21%),3 (0.08),←,
26,"Langdon, Ed",23y 106d,55 (20-0-35 36.36%),25 (0.45),←,
37,"Lobb, Rory",26y 98d,83 (46-2-35 56.63%),70 (0.84),9 (4-0-5 44.44%),6 (0.67)
3,"Matera, Brandon",27y 68d,126 (41-1-84 32.94%),152 (1.21),25 (10-0-15 40.00%),28 (1.12)
16,"Mundy, David",33y 302d,303 (155-1-147 51.32%),134 (0.44),←,
25,"Pearce, Alex",23y 343d,51 (20-0-31 39.22%),3 (0.06),←,
38,"Ryan, Luke",23y 101d,40 (14-0-26 35.00%),3 (0.08),←,
39,"Switkowski, Sam",22y 179d,8 (3-0-5 37.50%),4 (0.50),←,
20,"Taberner, Matthew",25y 335d,71 (33-0-38 46.48%),75 (1.06),←,
18,"Tucker, Darcy",22y 115d,57 (17-0-40 29.82%),24 (0.42),←,
10,"Walters, Michael",28y 131d,138 (70-1-67 51.09%),236 (1.71),←,
14,"Wilson, Nathan",26y 131d,107 (51-2-54 48.60%),17 (0.16),30 (11-0-19 36.67%),1 (0.03)
Totals,Totals,24y 241d,1784 (845-9-930 47.37%),1179 (0.66),,
C,"Lyon, Ross",52y 191d,293 (167-5-121 57.85%),,172 (91-1-80 53.20%),
