St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 313d,111 (46-1-64 41.89%),71 (0.64),←,
15,"Billings, Jack",19y 250d,19 (4-0-15 21.05%),15 (0.79),←,
27,"Bruce, Josh",22y 321d,28 (4-0-24 14.29%),19 (0.68),14 (3-0-11 21.43%),16 (1.14)
26,"Curren, Tom",22y 270d,25 (7-0-18 28.00%),9 (0.36),←,
21,"Delaney, Luke",25y 305d,52 (19-0-33 36.54%),1 (0.02),26 (5-0-21 19.23%),
24,"Dempster, Sean",31y 95d,186 (93-3-90 50.81%),20 (0.11),132 (58-3-71 45.08%),12 (0.09)
7,"Dunstan, Luke",20y 86d,20 (5-0-15 25.00%),12 (0.60),←,
25,"Fisher, Sam",32y 289d,202 (116-4-82 58.42%),22 (0.11),←,
14,"Geary, Jarryn",26y 306d,104 (58-0-46 55.77%),20 (0.19),←,
18,"Longer, Billy",21y 348d,29 (4-0-25 13.79%),1 (0.03),20 (2-0-18 10.00%),1 (0.05)
37,"Lonie, Jack",18y 255d,4 (1-0-3 25.00%),3 (0.75),←,
32,"McCartin, Paddy",19y 6d,2 (0-0-2 0.00%),,←,
28,"Membrey, Tim",20y 334d,5 (2-0-3 40.00%),3 (0.60),4 (1-0-3 25.00%),3 (0.75)
16,"Newnes, Jack",22y 60d,51 (14-0-37 27.45%),4 (0.08),←,
17,"Roberton, Dylan",23y 308d,68 (30-0-38 44.12%),9 (0.13),31 (8-0-23 25.81%),4 (0.13)
38,"Saad, Ahmed",25y 198d,33 (12-0-21 36.36%),48 (1.45),←,
5,"Savage, Shane",24y 110d,74 (45-0-29 60.81%),42 (0.57),18 (4-0-14 22.22%),5 (0.28)
13,"Schneider, Adam",30y 348d,216 (128-3-85 59.95%),252 (1.17),118 (68-2-48 58.47%),153 (1.30)
39,"Shenton, Cameron",24y 210d,18 (3-0-15 16.67%),6 (0.33),←,
40,"Sinclair, Jack",20y 72d,4 (1-0-3 25.00%),5 (1.25),←,
3,"Steven, Jack",25y 28d,94 (35-1-58 37.77%),67 (0.71),←,
34,"Wright, Nathan",21y 68d,18 (5-0-13 27.78%),,←,
Totals,Totals,23y 358d,1363 (632-12-719 46.37%),629 (0.46),,
C,"Richardson, Alan",49y 343d,27 (5-0-22 18.52%),,26 (5-0-21 19.23%),
