Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 290d,14 (7-0-7 50.00%),20 (1.43),←,
21,"Barlow, Michael",22y 135d,6 (5-0-1 83.33%),5 (0.83),←,
6,"Broughton, Greg",23y 215d,21 (8-0-13 38.10%),2 (0.10),←,
15,"Crowley, Ryan",26y 58d,84 (40-0-44 47.62%),60 (0.71),←,
40,"de Boer, Matt",20y 53d,21 (8-0-13 38.10%),6 (0.29),←,
41,"Duffield, Paul",25y 86d,51 (20-0-31 39.22%),16 (0.31),←,
13,"Fyfe, Nat",18y 226d,2 (2-0-0 100.00%),3 (1.50),←,
4,"Hasleby, Paul",28y 324d,194 (83-0-111 42.78%),111 (0.57),←,
43,"Hayden, Roger",29y 144d,108 (56-0-52 51.85%),13 (0.12),←,
32,"Hill, Stephen",20y 1d,28 (11-0-17 39.29%),14 (0.50),←,
37,"Johnson, Michael",25y 194d,90 (45-0-45 50.00%),26 (0.29),←,
23,"Mayne, Chris",21y 181d,28 (13-0-15 46.43%),26 (0.93),←,
18,"McPharlin, Luke",28y 152d,157 (77-0-80 49.04%),112 (0.71),145 (69-0-76 47.59%),109 (0.75)
9,"McPhee, Adam",27y 208d,173 (70-1-102 40.75%),95 (0.55),31 (11-0-20 35.48%),12 (0.39)
2,"Morabito, Anthony",18y 185d,6 (5-0-1 83.33%),3 (0.50),←,
16,"Mundy, David",24y 286d,114 (52-0-62 45.61%),41 (0.36),←,
10,"Palmer, Rhys",21y 78d,26 (7-0-19 26.92%),14 (0.54),←,
29,"Pavlich, Matthew",28y 122d,219 (94-0-125 42.92%),431 (1.97),←,
24,"Roberton, Dylan",18y 315d,1 (1-0-0 100.00%),,←,
31,"Sandilands, Aaron",27y 147d,141 (69-0-72 48.94%),51 (0.36),←,
36,"Silvagni, Alex",22y 215d,6 (5-0-1 83.33%),2 (0.33),←,
20,"Tarrant, Chris",29y 226d,225 (98-0-127 43.56%),359 (1.60),64 (23-0-41 35.94%),60 (0.94)
Totals,Totals,24y 58d,1715 (776-1-938 45.25%),1410 (0.82),,
C,"Harvey, Mark",44y 325d,57 (21-0-36 36.84%),,←,
