Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 172d,124 (77-2-45 62.90%),52 (0.42),←,
7,"Cunningham, Harry",20y 218d,22 (17-0-5 77.27%),15 (0.68),←,
23,"Franklin, Lance",27y 163d,197 (121-1-75 61.68%),627 (3.18),15 (12-0-3 80.00%),47 (3.13)
37,"Goodes, Adam",34y 185d,342 (196-5-141 58.04%),424 (1.24),←,
39,"Grundy, Heath",28y 40d,155 (95-2-58 61.94%),23 (0.15),←,
33,"Jack, Brandon",20y 48d,17 (15-0-2 88.24%),10 (0.59),←,
15,"Jack, Kieren",27y 14d,154 (92-3-59 60.71%),116 (0.75),←,
32,"Jetta, Lewis",25y 69d,94 (62-2-30 67.02%),81 (0.86),←,
12,"Kennedy, Josh",26y 22d,127 (80-2-45 63.78%),77 (0.61),114 (75-2-37 66.67%),73 (0.64)
11,"Laidler, Jeremy",24y 341d,41 (28-1-12 69.51%),5 (0.12),15 (13-0-2 86.67%),3 (0.20)
44,"Lloyd, Jake",20y 295d,12 (12-0-0 100.00%),4 (0.33),←,
9,"Malceski, Nick",29y 331d,167 (110-2-55 66.47%),64 (0.38),←,
21,"McGlynn, Ben",28y 340d,138 (82-2-54 60.14%),152 (1.10),94 (59-2-33 63.83%),124 (1.32)
3,"McVeigh, Jarrad",29y 96d,235 (143-4-88 61.70%),169 (0.72),←,
26,"Parker, Luke",21y 260d,73 (49-1-23 67.81%),53 (0.73),←,
38,"Pyke, Mike",30y 110d,82 (51-1-30 62.80%),42 (0.51),←,
24,"Rampe, Dane",24y 40d,39 (27-1-11 70.51%),4 (0.10),←,
20,"Reid, Sam",22y 197d,68 (48-2-18 72.06%),75 (1.10),←,
25,"Richards, Ted",31y 182d,222 (134-4-84 61.26%),32 (0.14),189 (115-4-70 61.90%),13 (0.07)
16,"Rohan, Gary",23y 35d,34 (19-1-14 57.35%),26 (0.76),←,
40,"Smith, Nick",26y 30d,114 (71-2-41 63.16%),9 (0.08),←,
22,"Towers, Dean",24y 69d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 364d,2458 (1530-38-890 62.25%),2060 (0.84),,
C,"Longmire, John",43y 193d,90 (61-2-27 68.89%),,←,
