Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",20y 125d,35 (17-0-18 48.57%),19 (0.54),←,
3,"Bizzell, Clint",27y 323d,125 (53-1-71 42.80%),79 (0.63),50 (21-0-29 42.00%),7 (0.14)
32,"Bruce, Cameron",24y 229d,92 (46-0-46 50.00%),116 (1.26),←,
41,"Carroll, Nathan",23y 209d,10 (2-0-8 20.00%),,←,
36,"Davey, Aaron",20y 341d,8 (6-0-2 75.00%),16 (2.00),←,
30,"Godfrey, Simon",23y 211d,54 (24-0-30 44.44%),8 (0.15),←,
18,"Green, Brad",23y 64d,91 (45-0-46 49.45%),144 (1.58),←,
1,"Heffernan, Chris",25y 108d,121 (74-1-46 61.57%),45 (0.37),24 (7-0-17 29.17%),7 (0.29)
4,"Holland, Ben",27y 6d,133 (68-0-65 51.13%),134 (1.01),8 (6-0-2 75.00%),10 (1.25)
16,"Johnstone, Travis",23y 304d,92 (43-0-49 46.74%),72 (0.78),←,
7,"Miller, Brad",20y 315d,28 (12-0-16 42.86%),6 (0.21),←,
9,"Neitz, David",29y 115d,234 (106-0-128 45.30%),454 (1.94),←,
8,"Nicholson, Alistair",26y 73d,81 (41-0-40 50.62%),3 (0.04),←,
28,"Read, Phillip",24y 209d,81 (39-2-40 49.38%),24 (0.30),7 (6-0-1 85.71%),
27,"Rivers, Jared",19y 211d,11 (6-0-5 54.55%),,←,
24,"Robertson, Russell",25y 174d,129 (62-0-67 48.06%),198 (1.53),←,
6,"Thompson, Scott",21y 63d,35 (14-0-21 40.00%),16 (0.46),←,
10,"Ward, Daniel",26y 312d,91 (36-0-55 39.56%),25 (0.27),←,
31,"Wheatley, Paul",23y 34d,59 (33-0-26 55.93%),22 (0.37),←,
45,"Whelan, Matthew",24y 185d,76 (35-0-41 46.05%),9 (0.12),←,
34,"White, Jeff",27y 87d,169 (81-0-88 47.93%),75 (0.44),137 (68-0-69 49.64%),57 (0.42)
13,"Yze, Adem",26y 238d,195 (86-0-109 44.10%),141 (0.72),←,
Totals,Totals,24y 129d,1950 (929-4-1017 47.64%),1606 (0.82),,
C,"Daniher, Neale",43y 91d,148 (72-0-76 48.65%),,←,
