Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 262d,112 (46-1-65 41.52%),58 (0.52),←,
5,"Broadbent, Matthew",22y 262d,59 (18-1-40 31.36%),32 (0.54),←,
27,"Carlile, Alipate",25y 355d,114 (44-1-69 39.04%),4 (0.04),←,
25,"Cassisi, Domenic",30y 210d,204 (100-2-102 49.51%),73 (0.36),←,
18,"Cornes, Kane",30y 105d,249 (125-2-122 50.60%),87 (0.35),←,
7,"Ebert, Brad",23y 18d,102 (37-1-64 36.76%),51 (0.50),26 (9-1-16 36.54%),18 (0.69)
9,"Gray, Robbie",25y 21d,71 (26-0-45 36.62%),104 (1.46),←,
8,"Hartlett, Hamish",22y 249d,50 (16-1-33 33.00%),25 (0.50),←,
3,"Heath, Campbell",22y 19d,6 (4-0-2 66.67%),1 (0.17),4 (4-0-0 100.00%),1 (0.25)
42,"Jonas, Tom",22y 101d,17 (6-1-10 38.24%),,←,
23,"Lobbe, Matthew",24y 67d,26 (8-0-18 30.77%),6 (0.23),←,
6,"Monfries, Angus",26y 91d,154 (62-3-89 41.23%),170 (1.10),4 (4-0-0 100.00%),5 (1.25)
32,"Neade, Jake",18y 326d,4 (4-0-0 100.00%),5 (1.25),←,
13,"OShea, Cameron",21y 38d,26 (8-0-18 30.77%),5 (0.19),←,
29,"Pittard, Jasper",22y 19d,18 (7-0-11 38.89%),3 (0.17),←,
4,"Renouf, Brent",24y 352d,64 (34-1-29 53.91%),12 (0.19),12 (5-0-7 41.67%),3 (0.25)
28,"Schulz, Jay",28y 2d,122 (43-3-76 36.48%),174 (1.43),51 (19-1-31 38.24%),116 (2.27)
15,"Stevenson, Lewis",23y 264d,14 (7-0-7 50.00%),2 (0.14),4 (4-0-0 100.00%),
12,"Trengove, Jackson",22y 169d,65 (18-1-46 28.46%),6 (0.09),←,
39,"Westhoff, Justin",26y 201d,115 (45-1-69 39.57%),157 (1.37),←,
16,"Wines, Ollie",18y 195d,4 (4-0-0 100.00%),3 (0.75),←,
20,"Wingard, Chad",19y 265d,23 (9-1-13 41.30%),19 (0.83),←,
Totals,Totals,23y 329d,1619 (671-20-928 41.45%),997 (0.62),,
C,"Hinkley, Ken",46y 202d,4 (4-0-0 100.00%),,←,
