Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",19,11,4,23,2,4.0,,7.0,1.0,7.0,2.0,1.0,1.0,1.0,,9.0,13.0,1.0,3.0,,4.0,,95.0
10,"Ashcroft, Marcus",6,2,5,11,,,,2.0,1.0,1.0,1.0,,,,,4.0,7.0,,,,1.0,,59.0
20,"Black, Simon",14,4,6,20,,1.0,1.0,6.0,2.0,5.0,3.0,2.0,1.0,2.0,,10.0,10.0,,,,,,100.0
36,"Bradshaw, Daniel",11,7,4,15,6,1.0,,,,2.0,1.0,3.0,1.0,,,9.0,6.0,4.0,6.0,,,,89.0
17,"Brennan, Jared",11,9,,11,2,,,2.0,1.0,,,1.0,,,,3.0,9.0,2.0,2.0,2.0,3.0,,83.0
16,"Brown, Jonathan",6,3,2,8,,,2.0,1.0,,1.0,,4.0,2.0,2.0,,4.0,4.0,1.0,1.0,3.0,,,88.0
19,"Charman, Jamie",2,2,2,4,,,7.0,,,,,1.0,,1.0,,2.0,3.0,,,4.0,,,30.0
32,"Hart, Shaun",10,4,6,16,,,,2.0,1.0,3.0,,1.0,,,,6.0,10.0,,,2.0,1.0,,85.0
2,"Johnson, Chris",9,5,10,19,,,,2.0,6.0,2.0,1.0,2.0,2.0,2.0,,6.0,15.0,,,5.0,4.0,,100.0
44,"Lappin, Nigel",22,3,5,27,1,1.0,1.0,3.0,3.0,12.0,7.0,3.0,1.0,,2.0,11.0,15.0,,,1.0,4.0,,100.0
23,"Leppitsch, Justin",10,5,6,16,,,2.0,,4.0,1.0,,4.0,2.0,2.0,,10.0,7.0,1.0,,5.0,3.0,,82.0
43,"McDonald, Beau",5,1,1,6,,,27.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,4.0,2.0,,,,,,70.0
9,"McGrath, Ashley",9,4,3,12,,,,2.0,5.0,,,2.0,,1.0,,4.0,7.0,1.0,,7.0,1.0,,100.0
4,"McRae, Craig",4,1,5,9,,2.0,,3.0,,2.0,,,,,,3.0,6.0,,,,,1.0,78.0
15,"Michael, Mal",11,8,5,16,,,2.0,1.0,7.0,1.0,1.0,,1.0,,1.0,8.0,7.0,3.0,,6.0,,,100.0
8,"Notting, Tim",7,5,1,8,,1.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,8.0,,,3.0,1.0,,78.0
13,"Pike, Martin",5,4,6,11,1,2.0,,2.0,1.0,3.0,,,,,,4.0,8.0,1.0,1.0,2.0,,,50.0
6,"Power, Luke",14,6,5,19,1,,,1.0,1.0,2.0,2.0,,1.0,,,6.0,12.0,,1.0,3.0,1.0,1.0,75.0
5,"Scott, Brad",10,10,7,17,1,1.0,,2.0,1.0,6.0,,4.0,,1.0,,5.0,12.0,1.0,2.0,4.0,4.0,1.0,100.0
22,"Scott, Chris",6,4,3,9,,,,3.0,4.0,,,,,,,2.0,7.0,,,2.0,,,70.0
3,"Voss, Michael",14,6,14,28,1,,,3.0,1.0,3.0,5.0,1.0,1.0,,3.0,15.0,14.0,,,,3.0,2.0,94.0
33,"White, Darryl",5,3,7,12,,,,,1.0,,,1.0,,1.0,,4.0,7.0,,,5.0,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,107,107,317,15,16.0,43.0,46.0,42.0,56.0,26.0,33.0,14.0,15.0,6.0,130.0,189.0,15.0,16.0,54.0,30.0,6.0,
Opposition,Opposition,219,112,120,339,12,7.0,19.0,31.0,38.0,56.0,39.0,49.0,15.0,14.0,,109.0,218.0,6.0,11.0,56.0,12.0,6.0,
