Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 306d,54 (33-0-21 61.11%),12 (0.22),←,
27,"Ball, Jason",32y 307d,193 (118-0-75 61.14%),159 (0.82),90 (55-0-35 61.11%),45 (0.50)
21,"Barry, Leo",28y 128d,171 (99-0-72 57.89%),50 (0.29),←,
42,"Bevan, Paul",20y 362d,39 (24-0-15 61.54%),10 (0.26),←,
6,"Bolton, Craig",25y 116d,103 (64-0-39 62.14%),17 (0.17),74 (47-0-27 63.51%),7 (0.09)
24,"Bolton, Jude",25y 193d,139 (75-1-63 54.32%),69 (0.50),←,
32,"Buchanan, Amon",22y 349d,48 (29-0-19 60.42%),21 (0.44),←,
28,"Crouch, Jared",27y 203d,182 (99-1-82 54.67%),42 (0.23),←,
2,"Davis, Nick",25y 178d,130 (66-0-64 50.77%),176 (1.35),59 (36-0-23 61.02%),91 (1.54)
26,"Dempster, Sean",21y 247d,22 (16-0-6 72.73%),,←,
12,"Fosdike, Nic",25y 210d,116 (61-1-54 53.02%),53 (0.46),←,
37,"Goodes, Adam",25y 259d,161 (87-1-73 54.35%),166 (1.03),←,
1,"Hall, Barry",28y 228d,179 (87-2-90 49.16%),417 (2.33),91 (53-1-37 58.79%),273 (3.00)
16,"Jolly, Darren",23y 322d,72 (37-0-35 51.39%),21 (0.29),24 (17-0-7 70.83%),10 (0.42)
17,"Kennelly, Tadhg",24y 85d,101 (61-0-40 60.40%),27 (0.27),←,
31,"Kirk, Brett",28y 334d,123 (69-1-53 56.50%),51 (0.41),←,
4,"Mathews, Ben",26y 299d,159 (88-1-70 55.66%),31 (0.19),←,
5,"OKeefe, Ryan",24y 243d,93 (55-0-38 59.14%),100 (1.08),←,
19,"OLoughlin, Michael",28y 216d,222 (127-2-93 57.66%),374 (1.68),←,
30,"Roberts-Thomson, Lewis",22y 16d,48 (32-0-16 66.67%),5 (0.10),←,
13,"Schneider, Adam",21y 135d,52 (32-0-20 61.54%),50 (0.96),←,
10,"Williams, Paul",32y 174d,294 (141-3-150 48.47%),303 (1.03),105 (60-1-44 57.62%),80 (0.76)
Totals,Totals,25y 273d,2701 (1500-13-1188 55.53%),2154 (0.80),,
C,"Roos, Paul",42y 89d,84 (53-0-31 63.10%),,←,
