Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",24y 318d,20 (10-0-10 50.00%),20 (1.00),←,
15,"Dempsey, Courtenay",21y 213d,11 (1-0-10 9.09%),4 (0.36),←,
2,"Dyson, Ricky",23y 182d,65 (22-1-42 34.62%),31 (0.48),←,
31,"Fletcher, Dustin",33y 326d,295 (180-3-112 61.53%),65 (0.22),←,
19,"Hille, David",27y 300d,145 (66-1-78 45.86%),106 (0.73),←,
39,"Hocking, Heath",21y 92d,5 (1-0-4 20.00%),,←,
43,"Houli, Bachar",20y 321d,15 (5-0-10 33.33%),7 (0.47),←,
22,"Hurley, Michael",18y 301d,1 (0-0-1 0.00%),,←,
18,"Lloyd, Matthew",30y 347d,253 (146-2-105 58.10%),891 (3.52),←,
14,"Lonergan, Sam",22y 3d,21 (8-0-13 38.10%),9 (0.43),←,
13,"Lovett, Andrew",26y 138d,67 (20-1-46 30.60%),73 (1.09),←,
25,"Lucas, Scott",31y 89d,257 (142-2-113 55.64%),450 (1.75),←,
33,"McPhee, Adam",26y 174d,147 (57-0-90 38.78%),77 (0.52),122 (51-0-71 41.80%),68 (0.56)
6,"Monfries, Angus",22y 69d,73 (23-1-49 32.19%),68 (0.93),←,
1,"Neagle, Jay",21y 71d,9 (3-0-6 33.33%),12 (1.33),←,
16,"Pears, Tayte",19y 5d,6 (0-0-6 0.00%),2 (0.33),←,
30,"Ryder, Paddy",21y 15d,53 (19-1-33 36.79%),10 (0.19),←,
21,"Skipworth, Hayden",26y 32d,45 (25-0-20 55.56%),23 (0.51),1 (0-0-1 0.00%),1 (1.00)
20,"Slattery, Henry",23y 66d,53 (19-1-33 36.79%),9 (0.17),←,
5,"Stanton, Brent",22y 332d,99 (34-1-64 34.85%),62 (0.63),←,
4,"Watson, Jobe",24y 49d,73 (27-1-45 37.67%),24 (0.33),←,
8,"Winderlich, Jason",24y 170d,57 (19-0-38 33.33%),21 (0.37),←,
Totals,Totals,24y 98d,1770 (827-15-928 46.72%),1964 (1.11),,
C,"Knights, Matthew",38y 175d,23 (8-0-15 34.78%),,←,
