Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",7,7,11,18,1,1.0,24.0,1.0,1.0,1.0,2.0,2.0,,,,7.0,11.0,1.0,2.0,1.0,,,
7,"Black, Heath",21,4,10,31,,1.0,,1.0,2.0,5.0,2.0,2.0,,2.0,,9.0,21.0,,1.0,1.0,1.0,,
32,"Bond, Chris",1,1,,1,,,,1.0,,,,,,,,,1.0,,,1.0,,,
24,"Burton, Matthew",4,2,7,11,,,14.0,,,2.0,4.0,2.0,2.0,,,5.0,6.0,,1.0,,,,
42,"Callaghan, Craig",13,7,4,17,1,1.0,,2.0,,2.0,1.0,1.0,,1.0,,3.0,14.0,1.0,1.0,,,,
22,"Carroll, Trent",4,2,1,5,,,,1.0,1.0,1.0,,1.0,,,,,5.0,,,1.0,,,
31,"Clement, James",12,2,3,15,,,,1.0,6.0,2.0,1.0,2.0,1.0,2.0,,1.0,12.0,,,2.0,1.0,,
41,"Clucas, Matthew",5,1,1,6,,,,1.0,,3.0,1.0,,1.0,,,2.0,4.0,,,1.0,,,
2,"Fletcher, Adrian",15,10,17,32,,1.0,,1.0,1.0,4.0,8.0,2.0,3.0,2.0,3.0,17.0,17.0,4.0,1.0,2.0,,,
46,"Grover, Antoni",11,6,10,21,,,1.0,2.0,4.0,4.0,,3.0,2.0,,,13.0,9.0,,,1.0,,,
17,"Holland, Brodie",5,2,6,11,,,,2.0,1.0,2.0,2.0,1.0,2.0,,,5.0,7.0,,,,,,
11,"Kickett, Dale",10,3,9,19,,,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,10.0,12.0,,,2.0,,,
8,"McManus, Shaun",8,5,7,15,2,,,1.0,1.0,1.0,3.0,2.0,,,,6.0,10.0,2.0,2.0,2.0,,,
6,"Modra, Tony",8,1,,8,1,4.0,,,,1.0,,,2.0,1.0,,3.0,4.0,,1.0,,,,
25,"Norrish, Jason",9,4,7,16,1,,,3.0,1.0,1.0,2.0,2.0,1.0,,,5.0,15.0,,,1.0,2.0,,
23,"Parker, Shane",11,4,4,15,,,,1.0,8.0,1.0,,1.0,,,,6.0,10.0,1.0,,1.0,1.0,,
36,"Prescott, Ashley",9,4,6,15,,,,4.0,2.0,4.0,2.0,4.0,1.0,,,4.0,12.0,,1.0,1.0,,,
33,"Shipp, Andrew",4,1,8,12,,,,1.0,,1.0,2.0,,,1.0,,5.0,8.0,,,,,,
15,"Sinclair, Jess",7,3,3,10,,,,,1.0,,2.0,1.0,,2.0,,5.0,4.0,,1.0,1.0,,,
13,"Taylor, Garth",4,2,1,5,,2.0,,,,2.0,,1.0,,,,1.0,4.0,,1.0,,,,
19,"Walker, James",10,4,10,20,,,,3.0,1.0,2.0,1.0,2.0,,3.0,,10.0,11.0,,,1.0,,,
26,"Waterhouse, Clive",8,8,5,13,4,2.0,,1.0,,2.0,1.0,1.0,,,,4.0,10.0,3.0,5.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,83,130,316,10,16.0,39.0,30.0,34.0,43.0,35.0,31.0,16.0,15.0,3.0,121.0,207.0,12.0,17.0,21.0,5.0,,
Opposition,Opposition,179,66,112,291,15,19.0,27.0,33.0,23.0,56.0,36.0,23.0,15.0,16.0,3.0,113.0,173.0,19.0,19.0,24.0,7.0,,
