St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",17,12,3,20,,1.0,,,1.0,2.0,,3.0,1.0,1.0,,5.0,14.0,1.0,,2.0,,,92.0
36,"Bonner, Riley",17,7,7,24,,,,1.0,3.0,5.0,1.0,4.0,,1.0,,3.0,19.0,1.0,,3.0,,2.0,87.0
13 ↑,"Byrnes, Ryan",2,1,2,4,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,36.0
34,"Garcia, Hugo",1,2,5,6,,,,7.0,,,,,,,,4.0,2.0,,1.0,,,,68.0
24 ↓,"Hastie, Angus",2,2,2,4,1,,,2.0,,,1.0,,1.0,,,2.0,3.0,,1.0,3.0,,,46.0
18,"Hayes, Jack",8,6,9,17,2,1.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,1.0,12.0,6.0,1.0,3.0,2.0,,1.0,85.0
8,"Hill, Bradley",12,9,12,24,2,,,1.0,,4.0,2.0,3.0,,,2.0,2.0,22.0,,1.0,1.0,,1.0,86.0
20,"Howard, Dougal",14,13,5,19,,,,,1.0,2.0,,2.0,,1.0,,3.0,16.0,1.0,,7.0,,,95.0
12,"King, Max",3,1,4,7,1,,,1.0,,2.0,,4.0,2.0,2.0,,3.0,4.0,1.0,,,,,86.0
19,"Marshall, Rowan",14,5,5,19,1,,20.0,6.0,,8.0,3.0,1.0,,,,9.0,9.0,2.0,,,,2.0,79.0
28,"Membrey, Tim",7,5,5,12,1,1.0,2.0,1.0,,,1.0,2.0,,,,6.0,5.0,,3.0,1.0,,1.0,82.0
10,"Owens, Mitch",4,2,6,10,,1.0,,5.0,,3.0,2.0,3.0,2.0,1.0,,9.0,1.0,1.0,,1.0,,,81.0
25,"Phillipou, Mattaes",1,,4,5,,1.0,,,,,,2.0,,1.0,,4.0,1.0,,,,,1.0,76.0
6,"Ross, Sebastian",11,1,11,22,1,,,4.0,,4.0,5.0,2.0,,1.0,,10.0,14.0,,,2.0,1.0,1.0,67.0
35,"Sinclair, Jack",21,9,12,33,2,1.0,,7.0,1.0,7.0,8.0,4.0,1.0,,3.0,13.0,20.0,,1.0,2.0,,,84.0
9,"Steele, Jack",10,5,13,23,,,,7.0,2.0,5.0,4.0,1.0,1.0,,,5.0,17.0,,,2.0,,2.0,79.0
14,"Stocker, Liam",9,5,3,12,,,,2.0,4.0,2.0,,5.0,,1.0,,3.0,8.0,,,1.0,,,76.0
7,"Wanganeen-Milera, Nasiah",23,7,6,29,,,,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,4.0,21.0,,,1.0,1.0,,76.0
29,"Webster, Jimmy",10,8,7,17,,,,2.0,3.0,,1.0,3.0,3.0,2.0,,6.0,12.0,,,1.0,,,83.0
44,"Wilkie, Callum",15,6,5,20,,,,,2.0,1.0,,,2.0,,,6.0,13.0,,,6.0,,,100.0
22,"Wilson, Darcy",10,8,11,21,3,2.0,,1.0,,2.0,,1.0,,,,11.0,10.0,2.0,4.0,,1.0,1.0,84.0
2,"Windhager, Marcus",14,4,11,25,,1.0,,8.0,3.0,3.0,6.0,3.0,3.0,,,10.0,15.0,,1.0,,1.0,,70.0
32,"Wood, Mason",15,10,5,20,1,,,2.0,1.0,4.0,1.0,5.0,1.0,3.0,,4.0,18.0,1.0,1.0,3.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,128,153,393,15,13.0,25.0,64.0,26.0,63.0,40.0,54.0,22.0,18.0,6.0,136.0,252.0,11.0,16.0,38.0,4.0,12.0,
Opposition,Opposition,190,69,142,332,10,5.0,50.0,69.0,48.0,38.0,32.0,62.0,18.0,22.0,,122.0,196.0,5.0,10.0,37.0,10.0,7.0,
