Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Apeness, Michael",4,5,6,10,,,18.0,2.0,,1.0,1.0,2.0,,,,4.0,6.0,1.0,,2.0,,,87.0
1,"Ballantyne, Hayden",8,6,2,10,1,2.0,,4.0,,2.0,1.0,4.0,,2.0,,3.0,7.0,,3.0,1.0,,,61.0
41,"Banfield, Bailey",13,4,3,16,1,2.0,,4.0,,3.0,1.0,2.0,1.0,,,4.0,13.0,1.0,,1.0,1.0,,86.0
19,"Blakely, Connor",14,6,16,30,,1.0,,5.0,1.0,1.0,6.0,4.0,1.0,1.0,,11.0,19.0,1.0,,2.0,,,71.0
8,"Brayshaw, Andrew",4,,16,20,,,,2.0,1.0,,2.0,3.0,1.0,,,8.0,14.0,,,3.0,,,74.0
5,"Cerra, Adam",19,6,11,30,,,,4.0,2.0,8.0,2.0,2.0,1.0,1.0,3.0,12.0,21.0,2.0,,3.0,,1.0,81.0
36,"Cox, Brennan",9,7,10,19,4,,,5.0,,2.0,,4.0,1.0,1.0,1.0,11.0,9.0,2.0,4.0,2.0,,,95.0
42,"Giro, Stefan",7,2,11,18,,,,2.0,,1.0,1.0,2.0,,,,4.0,14.0,,,1.0,,,68.0
21,"Hamling, Joel",10,11,10,20,,,,1.0,5.0,,,,2.0,,2.0,10.0,13.0,2.0,,15.0,,,94.0
40,"Jones, Scott",2,1,3,5,,,13.0,1.0,,1.0,1.0,3.0,,2.0,,3.0,3.0,,,3.0,,,83.0
22,"Kersten, Shane",10,5,8,18,,,,1.0,2.0,1.0,,4.0,,2.0,,7.0,10.0,,,5.0,,,88.0
26,"Langdon, Ed",19,5,6,25,1,2.0,,3.0,1.0,9.0,2.0,2.0,2.0,,,5.0,19.0,,2.0,,,,81.0
3,"Matera, Brandon",7,1,10,17,,,,1.0,1.0,4.0,3.0,1.0,2.0,,,8.0,9.0,,,,3.0,1.0,85.0
16,"Mundy, David",10,2,12,22,,,,8.0,2.0,2.0,7.0,3.0,2.0,2.0,,13.0,10.0,,,2.0,,,83.0
27,"Neale, Lachie",9,6,23,32,,,,4.0,1.0,4.0,6.0,4.0,,2.0,,14.0,18.0,1.0,,3.0,,1.0,75.0
43,"Nyhuis, Ryan",17,9,4,21,,,,,4.0,,,1.0,1.0,,,6.0,15.0,1.0,,1.0,,,78.0
25,"Pearce, Alex",12,5,5,17,,,,3.0,1.0,,,4.0,,,,3.0,14.0,1.0,,3.0,,,87.0
38,"Ryan, Luke",14,9,9,23,,,,6.0,8.0,,1.0,4.0,2.0,2.0,,6.0,14.0,1.0,,2.0,,,88.0
11,"Sheridan, Tom",8,4,12,20,2,1.0,,3.0,,2.0,,1.0,,1.0,,1.0,19.0,,2.0,2.0,,,81.0
18,"Tucker, Darcy",6,2,9,15,1,1.0,,1.0,,,,1.0,1.0,,,5.0,9.0,,1.0,,,,66.0
10,"Walters, Michael",10,4,7,17,,,,3.0,2.0,7.0,1.0,4.0,1.0,3.0,,6.0,11.0,1.0,,,2.0,5.0,95.0
14,"Wilson, Nathan",18,6,4,22,,,,1.0,5.0,2.0,,3.0,,,,7.0,16.0,1.0,,8.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,106,197,427,10,11.0,31.0,64.0,36.0,50.0,35.0,58.0,18.0,19.0,6.0,151.0,283.0,15.0,12.0,59.0,6.0,8.0,
Opposition,Opposition,205,81,155,360,9,14.0,42.0,54.0,35.0,50.0,34.0,43.0,19.0,18.0,,150.0,215.0,12.0,7.0,49.0,13.0,8.0,
