Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",18,4,26,44,1.0,2.0,,4,1.0,5.0,8.0,2.0,2.0,1.0,3.0,19,24,2.0,1.0,2.0,1.0,,89.0
3,"Bartel, Jimmy",11,5,21,32,,1.0,1.0,4,2.0,3.0,6.0,1.0,1.0,,,12,20,,,3.0,,1.0,94.0
24,"Blake, Mark",1,2,9,10,,1.0,22.0,2,,,3.0,,1.0,,,7,3,1.0,1.0,,,,57.0
17,"Byrnes, Shannon",8,3,7,15,3.0,1.0,,3,,2.0,1.0,,1.0,,,6,9,,1.0,,,,87.0
11,"Corey, Joel",21,7,17,38,1.0,,,4,2.0,5.0,6.0,5.0,2.0,1.0,2.0,11,27,,1.0,2.0,5.0,,93.0
44,"Enright, Corey",13,3,9,22,,,,3,1.0,5.0,,1.0,,1.0,,7,14,1.0,,3.0,,,91.0
25,"Gillies, Tom",4,3,3,7,,,,1,3.0,,,1.0,,,,2,5,1.0,,1.0,1.0,,84.0
2,"Harley, Tom",6,3,8,14,,,,1,,,,,1.0,,,5,9,1.0,,1.0,,,85.0
26,"Hawkins, Tom",7,7,6,13,2.0,1.0,,3,,2.0,,,1.0,,,5,8,1.0,4.0,1.0,,,85.0
34,"Hogan, Simon",7,1,5,12,,,,2,1.0,1.0,,3.0,,2.0,,3,9,,,2.0,,,65.0
28,"Johnson, David",9,3,8,17,,,,6,1.0,1.0,1.0,2.0,2.0,,,4,13,,,5.0,,,76.0
20,"Johnson, Steve",9,5,10,19,1.0,1.0,,3,,3.0,1.0,2.0,1.0,1.0,,11,8,,1.0,2.0,,1.0,87.0
45,"Ling, Cameron",12,4,17,29,,,,7,2.0,4.0,6.0,6.0,1.0,3.0,,7,23,,,,,,84.0
13,"Lonergan, Tom",6,6,8,14,1.0,,,1,1.0,,,,3.0,,,6,8,2.0,1.0,5.0,1.0,,87.0
4,"Mackie, Andrew",16,9,7,23,,1.0,,3,3.0,7.0,1.0,1.0,,,,2,21,,1.0,,1.0,3.0,92.0
21,"Mooney, Cameron",8,9,6,14,3.0,3.0,,1,,4.0,,,1.0,,,5,9,2.0,5.0,1.0,,1.0,94.0
41,"Mumford, Shane",2,1,5,7,,,15.0,2,1.0,1.0,2.0,,1.0,,,5,2,1.0,,4.0,,,53.0
30,"Scarlett, Matthew",12,9,3,15,,,,2,2.0,1.0,,4.0,,2.0,,1,14,,1.0,2.0,2.0,,96.0
14,"Selwood, Joel",8,3,11,19,1.0,,,3,,3.0,3.0,3.0,2.0,2.0,,8,11,,,1.0,1.0,1.0,88.0
27,"Stokes, Mathew",4,2,5,9,,1.0,,1,2.0,1.0,,1.0,,1.0,,2,7,,1.0,1.0,,,82.0
7,"Taylor, Harry",7,5,10,17,,,,1,2.0,,1.0,,,,,7,9,2.0,,10.0,,,87.0
5,"Varcoe, Travis",4,1,4,8,,2.0,,3,,1.0,,,,,,1,7,,,,1.0,1.0,44.0
Totals,Totals,193,95,205,398,13.0,14.0,38.0,60,24.0,49.0,39.0,32.0,20.0,14.0,5.0,136,260,14.0,18.0,46.0,13.0,8.0,
Opposition,Opposition,194,86,126,320,13.0,9.0,40.0,67,35.0,40.0,32.0,40.0,14.0,20.0,1.0,117,191,15.0,12.0,37.0,14.0,11.0,
