West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",7,1,4,11,2,,,,,1.0,2.0,1.0,,,,5.0,6.0,,1.0,,,1.0,48.0
6,"Banfield, Drew",8,3,17,25,,,,1.0,,1.0,3.0,1.0,1.0,,,14.0,12.0,1.0,,1.0,,,93.0
10,"Braun, Michael",10,5,4,14,,,,5.0,3.0,1.0,1.0,,1.0,,,7.0,8.0,2.0,,2.0,,,84.0
17,"Chick, Daniel",4,1,4,8,,,,4.0,,3.0,2.0,,,,,2.0,4.0,,,4.0,1.0,1.0,87.0
9,"Cousins, Ben",19,4,16,35,1,1.0,,1.0,2.0,11.0,6.0,,2.0,,3.0,10.0,25.0,,1.0,4.0,4.0,2.0,92.0
32,"Embley, Andrew",14,7,3,17,3,1.0,,1.0,2.0,8.0,,1.0,1.0,,,4.0,13.0,1.0,2.0,,2.0,3.0,99.0
7,"Fletcher, Chad",13,3,16,29,3,,,1.0,1.0,3.0,7.0,,,,,14.0,14.0,,,3.0,3.0,1.0,95.0
1,"Gardiner, Michael",12,8,7,19,1,1.0,28.0,,2.0,4.0,3.0,4.0,1.0,3.0,,5.0,13.0,1.0,,2.0,,,92.0
23,"Glass, Darren",,2,6,6,,,,3.0,1.0,,,1.0,1.0,,,6.0,1.0,2.0,,4.0,,,100.0
35,"Green, Kasey",8,4,7,15,,,,,1.0,2.0,1.0,,,,,2.0,13.0,1.0,,5.0,,,100.0
38,"Haynes, David",3,2,6,9,,,,1.0,,1.0,,,,,,5.0,3.0,,,3.0,,,60.0
27,"Jakovich, Glen",15,7,8,23,1,2.0,,,,8.0,,,,,,9.0,14.0,2.0,1.0,3.0,2.0,1.0,95.0
18,"Jones, Rowan",11,7,9,20,3,1.0,,4.0,,3.0,,4.0,,2.0,,7.0,12.0,1.0,4.0,1.0,,,93.0
3,"Judd, Chris",12,1,5,17,5,2.0,,6.0,1.0,4.0,4.0,,,,2.0,10.0,6.0,,,2.0,1.0,1.0,100.0
4,"Kerr, Daniel",7,1,8,15,,1.0,,7.0,1.0,1.0,2.0,2.0,,1.0,,8.0,7.0,,,,2.0,,73.0
19,"McDougall, Andrew",6,4,4,10,,1.0,3.0,1.0,1.0,4.0,,1.0,,1.0,,6.0,5.0,2.0,,3.0,,,71.0
11,"McIntosh, Ashley",2,1,1,3,,,,4.0,2.0,,,,,,,2.0,1.0,,,3.0,,,53.0
5,"Morrison, Chad",1,,1,2,,,,,,1.0,,,,,,,2.0,,,,,,7.0
28,"Sampi, Ashley",5,2,8,13,2,1.0,,2.0,,2.0,1.0,,,,,10.0,3.0,1.0,2.0,7.0,,3.0,100.0
40,"Wilson, Troy",8,7,3,11,3,3.0,,1.0,,,,3.0,,1.0,,3.0,8.0,1.0,6.0,2.0,,1.0,82.0
44,"Wirrpanda, David",17,3,4,21,,,,2.0,3.0,4.0,1.0,2.0,,,1.0,5.0,15.0,1.0,,2.0,2.0,,94.0
13,"Wooden, Josh",5,1,3,8,,,,3.0,2.0,1.0,2.0,1.0,,1.0,,3.0,5.0,,,4.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,74,144,331,24,16.0,31.0,47.0,22.0,63.0,35.0,21.0,7.0,9.0,6.0,137.0,190.0,16.0,17.0,55.0,17.0,15.0,
Opposition,Opposition,169,61,120,289,13,13.0,42.0,45.0,31.0,45.0,51.0,31.0,9.0,7.0,,135.0,153.0,11.0,11.0,54.0,14.0,8.0,
