Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",17,4,4,21,2,1.0,,3.0,,,,,1.0,,,,,,,,,,
14,"Bunn, Mark",6,3,6,12,,1.0,,,,,,,,1.0,,,,,,,,,
5,"Collins, Andrew",15,5,4,19,,,,5.0,,,,,3.0,2.0,,,,,,,,,
3,"Condon, Anthony",13,,7,20,,,,2.0,,,,,,2.0,,,,,,,,,
26,"Cooper, Paul",8,2,3,11,,,,2.0,,,,,,,,,,,,,,,
9,"Crawford, Shane",14,6,12,26,,,,2.0,,,,,3.0,1.0,1.0,,,,,,,,
13,"Dear, Paul",,,4,4,,,1.0,,,,,,,1.0,,,,,,,,,
16,"Gowers, Andrew",7,5,5,12,1,1.0,2.0,1.0,,,,,,,,,,,,,,,
34,"Graham, Mark",12,5,2,14,,,,5.0,,,,,,2.0,,,,,,,,,
17,"Hudson, Paul",9,5,6,15,5,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Jarman, Darren",19,7,9,28,,,,4.0,,,,,1.0,3.0,2.0,,,,,,,,
24,"Langford, Chris",11,6,10,21,,,2.0,3.0,,,,,1.0,1.0,3.0,,,,,,,,
12,"Lawrence, Stephen",4,3,6,10,,,6.0,2.0,,,,,2.0,2.0,,,,,,,,,
31,"Madigan, Greg",4,1,2,6,,,,1.0,,,,,,,,,,,,,,,
20,"Maginness, Scott",18,6,8,26,,,,2.0,,,,,2.0,1.0,,,,,,,,,
28,"McDonald, Alex",6,5,1,7,3,2.0,,2.0,,,,,,,,,,,,,,,
44,"Platten, John",10,,9,19,1,,,1.0,,,,,3.0,2.0,,,,,,,,,
18,"Pritchard, Darrin",4,2,1,5,,,,1.0,,,,,,,,,,,,,,,
42,"Stevenson, Shayne",10,2,5,15,1,,,,,,,,1.0,,,,,,,,,,
38,"Tallis, Rayden",13,4,7,20,2,,,3.0,,,,,1.0,1.0,,,,,,,,,
25,"Taylor, Jason",9,6,4,13,,2.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,77,115,324,15,10.0,12.0,43.0,,,,,20.0,21.0,6.0,,,,,,,,
Opposition,Opposition,180,42,85,265,7,12.0,16.0,35.0,,,,,21.0,20.0,,,,,,,,,
