Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",11,4,8,19,,,,,5.0,2.0,,2.0,1.0,,,6.0,12.0,,,1.0,,,74.0
10,"Brayshaw, Angus",22,11,7,29,,,,3.0,6.0,,,3.0,2.0,,,6.0,22.0,,,1.0,1.0,,84.0
50,"Brown, Ben",5,4,3,8,2,2.0,,1.0,,1.0,,2.0,,1.0,,5.0,5.0,1.0,3.0,2.0,,,84.0
38,"Brown, Mitch",5,2,4,9,,,,1.0,,,,,,,,,9.0,,,4.0,,,67.0
37 ↑,"Chandler, Kade",1,1,,1,,,,,,,,,,,,,1.0,,,,,,22.0
31,"Fritsch, Bayley",7,2,3,10,1,,,2.0,1.0,3.0,,3.0,1.0,1.0,,5.0,6.0,,,1.0,,,87.0
11,"Gawn, Max",9,4,4,13,,,15.0,2.0,2.0,1.0,1.0,3.0,,1.0,,3.0,9.0,1.0,,6.0,,,85.0
4,"Harmes, James",9,5,7,16,,,,3.0,1.0,4.0,1.0,5.0,,1.0,,3.0,13.0,,,,,1.0,71.0
14,"Hibberd, Michael",16,3,6,22,,,,1.0,8.0,,1.0,1.0,,,,8.0,7.0,1.0,,3.0,,,92.0
6,"Jackson, Luke",7,2,9,16,1,1.0,9.0,5.0,,,3.0,4.0,1.0,,,8.0,8.0,2.0,2.0,1.0,,1.0,83.0
23,"Jordon, James",23,8,6,29,1,,,3.0,4.0,5.0,1.0,2.0,1.0,,,4.0,25.0,,,,1.0,1.0,80.0
15,"Langdon, Ed",6,4,4,10,,,,1.0,1.0,3.0,,,,,,1.0,9.0,,,,,,100.0
8,"Lever, Jake",7,5,6,13,,,,2.0,4.0,1.0,,5.0,,1.0,,2.0,10.0,,,4.0,,,100.0
30,"Neal-Bullen, Alex",13,5,9,22,,1.0,,3.0,1.0,2.0,,3.0,2.0,,,6.0,15.0,,1.0,1.0,,,76.0
13,"Oliver, Clayton",21,7,22,43,1,,,3.0,2.0,8.0,6.0,4.0,3.0,1.0,2.0,16.0,25.0,,,1.0,,,87.0
5,"Petracca, Christian",12,4,20,32,,,,1.0,1.0,9.0,8.0,6.0,,2.0,,19.0,15.0,,,,,,84.0
35,"Petty, Harry",7,6,4,11,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,8.0,2.0,,9.0,,,90.0
36,"Pickett, Kysaiah",6,,2,8,1,,,2.0,,2.0,,5.0,,2.0,,3.0,5.0,,,,2.0,,76.0
3,"Salem, Christian",14,7,11,25,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,16.0,,,1.0,,,87.0
9,"Spargo, Charlie",7,6,5,12,,,,6.0,1.0,1.0,,,2.0,,,4.0,8.0,,,,,,70.0
32,"Sparrow, Tom",6,4,13,19,,,,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,8.0,12.0,,,2.0,,,74.0
42 ↓,"Turner, Daniel",3,2,2,5,,,,2.0,,1.0,1.0,1.0,,,,2.0,3.0,,,2.0,,,49.0
7,"Viney, Jack",17,7,16,33,1,,,12.0,1.0,5.0,3.0,9.0,2.0,1.0,,13.0,21.0,,,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,103,171,405,8,8.0,24.0,61.0,41.0,52.0,28.0,62.0,18.0,14.0,2.0,132.0,264.0,7.0,6.0,42.0,4.0,3.0,
Opposition,Opposition,221,95,159,380,12,10.0,28.0,51.0,44.0,53.0,34.0,57.0,14.0,18.0,4.0,144.0,231.0,18.0,12.0,65.0,13.0,11.0,
