St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
13,"Byrnes, Ryan",23y 358d,70 (38-0-32 54.29%),13 (0.19),←,
47,"Caminiti, Anthony",21y 138d,40 (18-0-22 45.00%),35 (0.88),←,
4,"Collard, Lance",20y 31d,9 (3-0-6 33.33%),5 (0.56),←,
34,"Garcia, Hugo",19y 339d,16 (8-0-8 50.00%),2 (0.13),←,
40,"Hall, Max",23y 11d,7 (3-0-4 42.86%),7 (1.00),←,
1,"Higgins, Jack",26y 38d,129 (73-1-55 56.98%),178 (1.38),86 (43-0-43 50.00%),149 (1.73)
8,"Hill, Bradley",31y 291d,262 (152-0-110 58.02%),105 (0.40),113 (58-0-55 51.33%),26 (0.23)
20,"Howard, Dougal",29y 32d,136 (70-0-66 51.47%),15 (0.11),91 (47-0-44 51.65%),1 (0.01)
3,"Jones, Zak",30y 42d,156 (80-0-76 51.28%),36 (0.23),66 (31-0-35 46.97%),13 (0.20)
17,"Keeler, Isaac",21y 3d,4 (3-0-1 75.00%),3 (0.75),←,
6,"Macrae, Jack",30y 266d,256 (136-0-120 53.13%),59 (0.23),7 (3-0-4 42.86%),
19,"Marshall, Rowan",29y 153d,140 (66-0-74 47.14%),70 (0.50),←,
10,"Owens, Mitch",21y 214d,59 (29-0-30 49.15%),60 (1.02),←,
43,"Sharman, Cooper",24y 275d,54 (25-0-29 46.30%),53 (0.98),←,
35,"Sinclair, Jack",30y 73d,194 (87-1-106 45.10%),65 (0.34),←,
9,"Steele, Jack",29y 134d,186 (82-1-103 44.35%),66 (0.35),169 (74-1-94 44.08%),57 (0.34)
14,"Stocker, Liam",25y 93d,72 (30-0-42 41.67%),2 (0.03),44 (22-0-22 50.00%),
7,"Wanganeen-Milera, Nasiah",22y 63d,70 (35-0-35 50.00%),12 (0.17),←,
29,"Webster, Jimmy",31y 302d,172 (72-1-99 42.15%),4 (0.02),←,
44,"Wilkie, Callum",29y 47d,139 (68-0-71 48.92%),1 (0.01),←,
22,"Wilson, Darcy",19y 251d,30 (14-0-16 46.67%),19 (0.63),←,
2,"Windhager, Marcus",21y 345d,59 (27-0-32 45.76%),8 (0.14),←,
32,"Wood, Mason",31y 225d,142 (73-0-69 51.41%),137 (0.96),77 (43-0-34 55.84%),61 (0.79)
Totals,Totals,25y 305d,2402 (1192-4-1206 49.63%),955 (0.40),,
C,"Lyon, Ross",58y 169d,359 (199-5-155 56.13%),,175 (103-4-68 60.00%),
