Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 1d,175 (112-2-61 64.57%),232 (1.33),←,
3,"Bartel, Jimmy",26y 162d,165 (111-2-52 67.88%),102 (0.62),←,
24,"Blake, Mark",24y 248d,87 (69-0-18 79.31%),12 (0.14),←,
17,"Byrnes, Shannon",26y 38d,84 (63-0-21 75.00%),74 (0.88),←,
35,"Chapman, Paul",28y 191d,183 (113-2-68 62.30%),254 (1.39),←,
22,"Duncan, Mitch",18y 339d,6 (5-0-1 83.33%),6 (1.00),←,
44,"Enright, Corey",28y 243d,183 (114-2-67 62.84%),49 (0.27),←,
26,"Hawkins, Tom",21y 298d,51 (42-0-9 82.35%),70 (1.37),←,
34,"Hogan, Simon",21y 272d,14 (10-0-4 71.43%),10 (0.71),←,
8,"Hunt, Josh",28y 62d,130 (84-1-45 65.00%),16 (0.12),←,
20,"Johnson, Steve",26y 315d,138 (96-2-40 70.29%),275 (1.99),←,
45,"Ling, Cameron",29y 77d,212 (135-3-74 64.39%),116 (0.55),←,
13,"Lonergan, Tom",25y 363d,40 (30-1-9 76.25%),44 (1.10),←,
4,"Mackie, Andrew",25y 281d,114 (88-0-26 77.19%),60 (0.53),←,
39,"Milburn, Darren",33y 30d,262 (155-1-106 59.35%),91 (0.35),←,
21,"Mooney, Cameron",30y 231d,199 (132-1-66 66.58%),270 (1.36),188 (122-1-65 65.16%),268 (1.43)
30,"Scarlett, Matthew",30y 344d,232 (146-2-84 63.36%),16 (0.07),←,
14,"Selwood, Joel",21y 354d,78 (68-0-10 87.18%),27 (0.35),←,
27,"Stokes, Mathew",25y 174d,72 (59-0-13 81.94%),108 (1.50),←,
7,"Taylor, Harry",23y 337d,51 (44-0-7 86.27%),8 (0.16),←,
5,"Varcoe, Travis",22y 35d,59 (53-0-6 89.83%),56 (0.95),←,
40,"Wojcinski, David",29y 239d,161 (103-2-56 64.60%),48 (0.30),←,
Totals,Totals,26y 78d,2696 (1832-21-843 67.95%),1944 (0.72),,
C,"Thompson, Mark",46y 177d,243 (149-3-91 61.93%),,←,
