Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",21y 1d,45 (24-0-21 53.33%),20 (0.44),←,
20,"Brogan, Dean",30y 231d,138 (86-1-51 62.68%),43 (0.31),←,
8,"Burgoyne, Shaun",26y 285d,153 (97-0-56 63.40%),168 (1.10),←,
27,"Carlile, Alipate",22y 94d,49 (23-0-26 46.94%),1 (0.02),←,
1,"Cassisi, Domenic",26y 314d,145 (83-1-61 57.59%),61 (0.42),←,
30,"Chaplin, Troy",23y 160d,77 (38-1-38 50.00%),9 (0.12),←,
35,"Cornes, Chad",29y 263d,212 (127-1-84 60.14%),161 (0.76),←,
18,"Cornes, Kane",26y 209d,180 (105-1-74 58.61%),76 (0.42),←,
41,"Davenport, Jason",23y 332d,8 (4-0-4 50.00%),7 (0.88),←,
17,"Gray, Robbie",21y 125d,32 (14-0-18 43.75%),48 (1.50),←,
22,"Hartlett, Hamish",18y 353d,7 (4-0-3 57.14%),2 (0.29),←,
29,"Krakouer, Nathan",21y 89d,29 (17-0-12 58.62%),7 (0.24),←,
5,"Lade, Brendon",33y 23d,230 (128-3-99 56.30%),178 (0.77),←,
44,"Logan, Tom",24y 31d,52 (22-0-30 42.31%),16 (0.31),49 (22-0-27 44.90%),16 (0.33)
6,"Pearce, Danyle",23y 117d,89 (42-0-47 47.19%),54 (0.61),←,
15,"Rodan, David",25y 298d,128 (51-0-77 39.84%),106 (0.83),63 (32-0-31 50.79%),63 (1.00)
43,"Salter, Nick",22y 3d,4 (2-0-2 50.00%),7 (1.75),←,
9,"Surjan, Jacob",23y 352d,84 (44-0-40 52.38%),12 (0.14),←,
21,"Thomas, Matt",22y 156d,25 (9-0-16 36.00%),5 (0.20),←,
28,"Thurstans, Toby",28y 353d,108 (63-1-44 58.80%),55 (0.51),←,
16,"Tredrea, Warren",30y 221d,245 (140-2-103 57.55%),531 (2.17),←,
39,"Westhoff, Justin",22y 305d,47 (23-0-24 48.94%),75 (1.60),←,
Totals,Totals,24y 362d,2087 (1146-11-930 54.91%),1642 (0.79),,
C,"Williams, Mark",50y 346d,254 (145-2-107 57.48%),,←,
