Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 271d,36 (24-0-12 66.67%),22 (0.61),2 (0-0-2 0.00%),2 (1.00)
3,"Breuer, Shayne",24y 208d,73 (46-1-26 63.70%),79 (1.08),2 (0-0-2 0.00%),2 (1.00)
21,"Brown, David",27y 189d,71 (31-1-39 44.37%),55 (0.77),2 (0-0-2 0.00%),
26,"Burgoyne, Peter",19y 67d,2 (0-0-2 0.00%),1 (0.50),←,
6,"Cummings, Scott",23y 78d,42 (25-2-15 61.90%),86 (2.05),2 (0-0-2 0.00%),3 (1.50)
19,"Dickie, Donald",24y 333d,2 (0-0-2 0.00%),1 (0.50),←,
17,"Fiegert, Nigel",21y 68d,1 (0-0-1 0.00%),,←,
8,"Francis, Fabian",23y 164d,25 (7-0-18 28.00%),20 (0.80),2 (0-0-2 0.00%),3 (1.50)
10,"Francou, Josh",22y 242d,2 (0-0-2 0.00%),1 (0.50),←,
39,"Heuskes, Adam",21y 17d,51 (25-0-26 49.02%),6 (0.12),2 (0-0-2 0.00%),
29,"Kingsley, Adam",21y 229d,2 (0-0-2 0.00%),,←,
20,"Lade, Brendon",20y 270d,2 (0-0-2 0.00%),1 (0.50),←,
22,"Lockwood, Bowen",18y 279d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Lyle, Brayden",24y 31d,28 (14-0-14 50.00%),6 (0.21),2 (0-0-2 0.00%),1 (0.50)
33,"Mead, Darren",26y 8d,2 (0-0-2 0.00%),,←,
14,"Paxman, Stephen",26y 123d,104 (22-0-82 21.15%),18 (0.17),2 (0-0-2 0.00%),
30,"Poole, Darryl",25y 5d,2 (0-0-2 0.00%),3 (1.50),←,
2,"Primus, Matthew",22y 84d,22 (1-0-21 4.55%),5 (0.23),2 (0-0-2 0.00%),
16,"Tredrea, Warren",18y 103d,1 (0-0-1 0.00%),,←,
1,"Wanganeen, Gavin",23y 292d,128 (73-3-52 58.20%),63 (0.49),1 (0-0-1 0.00%),
15,"Wilson, Michael",20y 136d,2 (0-0-2 0.00%),,←,
Totals,Totals,22y 257d,599 (268-7-324 44.74%),368 (0.61),,
C,"Cahill, John",56y 344d,49 (27-0-22 55.10%),,2 (0-0-2 0.00%),
