Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Bassett, Adrian",12,1,10,22,,,,1.0,,,,,1.0,,1.0,,,,,,,,
8,"Blackwell, Wayne",7,2,5,12,,,,2.0,,,,,,3.0,,,,,,,,,
21,"Bradley, Craig",14,1,6,20,1,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
5,"Da Rui, Steven",6,2,6,12,,,,2.0,,,,,,2.0,,,,,,,,,
35,"Dean, Peter",8,4,5,13,,,,1.0,,,,,,,,,,,,,,,
3,"Dennis, Richard",12,9,3,15,1,1.0,,4.0,,,,,4.0,,,,,,,,,,
2,"Fotia, Dominic",18,7,4,22,1,2.0,,,,,,,2.0,3.0,,,,,,,,,
13,"Hanna, Mil",11,4,5,16,,,,1.0,,,,,,,,,,,,,,,
11,"Hawker, Glenn",11,3,11,22,1,,,,,,,,,3.0,,,,,,,,,
25,"Herman, Ian",6,1,9,15,2,,,,,,,,2.0,1.0,,,,,,,,,
7,"Johnston, Wayne",24,2,7,31,2,3.0,,3.0,,,,,4.0,1.0,,,,,,,,,
28,"Kernahan, David",4,1,4,8,,,,,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",8,6,4,12,5,,2.0,4.0,,,,,2.0,1.0,2.0,,,,,,,,
44,"Madden, Justin",8,7,11,19,,1.0,22.0,,,,,,4.0,2.0,3.0,,,,,,,,
45,"McKenzie, Warren",2,2,1,3,1,,1.0,2.0,,,,,,1.0,,,,,,,,,
17,"Naley, Mark",3,2,2,5,,2.0,,,,,,,,1.0,,,,,,,,,
19,"Phillips, Andrew",8,1,,8,3,1.0,,2.0,,,,,,,,,,,,,,,
36,"Rieniets, Tim",7,,2,9,1,,,,,,,,,,,,,,,,,,
18,"Sartori, Peter",8,5,2,10,5,1.0,2.0,1.0,,,,,,,,,,,,,,,
1,"Silvagni, Stephen",7,6,9,16,1,,1.0,4.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,66,106,290,24,14.0,28.0,30.0,,,,,22.0,21.0,6.0,,,,,,,,
Opposition,Opposition,182,58,105,287,11,23.0,11.0,20.0,,,,,21.0,22.0,,,,,,,,,
