Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 257d,45 (23-0-22 51.11%),22 (0.49),←,
10,"Boak, Travis",30y 275d,250 (120-1-129 48.20%),166 (0.66),←,
26,"Bonner, Riley",22y 57d,30 (19-0-11 63.33%),3 (0.10),←,
3,"Burton, Ryan",22y 92d,54 (29-1-24 54.63%),7 (0.13),7 (4-0-3 57.14%),2 (0.29)
18,"Butters, Zak",18y 237d,7 (4-0-3 57.14%),3 (0.43),←,
33,"Byrne-Jones, Darcy",23y 225d,71 (38-0-33 53.52%),6 (0.08),←,
17,"Clurey, Tom",25y 41d,67 (40-0-27 59.70%),,←,
28,"Drew, Willem",20y 214d,7 (4-0-3 57.14%),2 (0.29),←,
21,"Duursma, Xavier",18y 300d,7 (4-0-3 57.14%),4 (0.57),←,
7,"Ebert, Brad",29y 31d,242 (113-1-128 46.90%),126 (0.52),166 (85-1-80 51.51%),93 (0.56)
46,"Gray, Sam",27y 91d,81 (46-0-35 56.79%),73 (0.90),←,
43,"Houston, Dan",21y 356d,46 (27-0-19 58.70%),6 (0.13),←,
32,"Howard, Dougal",23y 39d,35 (19-0-16 54.29%),4 (0.11),←,
40,"Lienert, Jarrod",24y 271d,8 (2-0-6 25.00%),,←,
29,"Lycett, Scott",26y 219d,82 (52-0-30 63.41%),49 (0.60),7 (4-0-3 57.14%),4 (0.57)
13,"Marshall, Todd",20y 207d,15 (12-0-3 80.00%),15 (1.00),←,
2,"Powell-Pepper, Sam",21y 115d,45 (28-0-17 62.22%),26 (0.58),←,
11,"Rockliff, Tom",29y 70d,179 (61-0-118 34.08%),94 (0.53),25 (15-0-10 60.00%),7 (0.28)
20,"Rozee, Connor",19y 101d,7 (4-0-3 57.14%),10 (1.43),←,
4,"Ryder, Paddy",31y 50d,233 (116-4-113 50.64%),163 (0.70),63 (37-0-26 58.73%),46 (0.73)
39,"Westhoff, Justin",32y 214d,255 (122-1-132 48.04%),298 (1.17),←,
16,"Wines, Ollie",24y 208d,134 (73-0-61 54.48%),60 (0.45),←,
Totals,Totals,24y 150d,1900 (956-8-936 50.32%),1137 (0.60),,
C,"Hinkley, Ken",52y 215d,144 (81-0-63 56.25%),,←,
