Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Aitken, Ian",11,1,2,13,,,,1.0,,,,,1.0,,,,,,,,,,
31,"Alvin, Tom",4,,4,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
25,"Athorn, Mark",14,3,6,20,1,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
21,"Bradley, Craig",19,2,8,27,2,1.0,,4.0,,,,,5.0,,,,,,,,,,
20,"Brown, Fraser",15,4,4,19,,,,3.0,,,,,1.0,2.0,,,,,,,,,
39,"Christou, Ang",9,1,,9,,,,1.0,,,,,1.0,,,,,,,,,,
34,"De Iulio, Ron",8,1,6,14,1,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
35,"Dean, Peter",8,2,5,13,2,,2.0,1.0,,,,,,1.0,,,,,,,,,
6,"Dorotich, Jon",13,5,5,18,4,1.0,,2.0,,,,,2.0,4.0,,,,,,,,,
12,"Gleeson, Adrian",15,4,5,20,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
13,"Hanna, Mil",7,1,3,10,,,,,,,,,3.0,1.0,,,,,,,,,
33,"Hogg, Matthew",8,2,7,15,1,,,3.0,,,,,2.0,1.0,2.0,,,,,,,,
4,"Kernahan, Stephen",10,7,1,11,6,2.0,1.0,,,,,,,3.0,,,,,,,,,
44,"Madden, Justin",11,2,2,13,,,19.0,,,,,,6.0,1.0,1.0,,,,,,,,
27,"OSullivan, Luke",8,1,6,14,3,2.0,,3.0,,,,,,,,,,,,,,,
7,"Ratten, Brett",9,,11,20,,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Rhys-Jones, David",4,1,4,8,,,,3.0,,,,,2.0,,,,,,,,,,
11,"Spalding, Earl",1,,5,6,,,,2.0,,,,,2.0,1.0,,,,,,,,,
38,"Welsh, Rohan",6,3,3,9,1,,,,,,,,1.0,1.0,,,,,,,,,
2,"Williams, Greg",4,1,4,8,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,41,91,275,21,13.0,22.0,32.0,,,,,34.0,22.0,3.0,,,,,,,,
Opposition,Opposition,207,68,115,322,20,10.0,14.0,28.0,,,,,22.0,33.0,3.0,,,,,,,,
