North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",4,2,2,6,2,,,1.0,,,,,,2.0,,,,,,,,,
5,"Anderson, Stuart",8,3,9,17,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Archer, Glenn",12,1,6,18,1,,,4.0,,,,,3.0,,,,,,,,,,
14,"Armstrong, Matt",14,1,7,21,,,,3.0,,,,,,,,,,,,,,,
12,"Blakey, John",6,5,5,11,,1.0,,,,,,,2.0,,,,,,,,,,
18,"Carey, Wayne",8,2,4,12,1,3.0,,1.0,,,,,3.0,2.0,,,,,,,,,
6,"Fairley, Ian",9,1,3,12,,,,,,,,,1.0,,,,,,,,,,
17,"Freeborn, Glenn",6,,7,13,,1.0,,4.0,,,,,2.0,,,,,,,,,,
26,"Ishchenko, Alex",,1,3,3,,,1.0,,,,,,,,,,,,,,,,
34,"King, David",10,1,4,14,,,,1.0,,,,,1.0,3.0,,,,,,,,,
7,"Laidley, Dani",7,2,6,13,,,,,,,,,,1.0,,,,,,,,,
35,"Longmire, John",9,4,2,11,3,2.0,,2.0,,,,,,1.0,,,,,,,,,
4,"Martyn, Mick",3,2,8,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"McKernan, Corey",9,9,10,19,1,,15.0,,,,,,2.0,1.0,,,,,,,,,
30,"Pyman, Robert",7,1,3,10,,1.0,,,,,,,1.0,1.0,,,,,,,,,
22,"Roberts, Mark",12,8,3,15,5,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,
3,"Rock, Anthony",8,1,3,11,,1.0,,2.0,,,,,,,,,,,,,,,
2,"Schwass, Wayne",11,1,4,15,,,,2.0,,,,,1.0,,,,,,,,,,
8,"Scott, Robert",10,2,3,13,2,1.0,,,,,,,2.0,,,,,,,,,,
24,"Sholl, Craig",14,2,5,19,,,1.0,,,,,,3.0,2.0,,,,,,,,,
15,"Smith, Ross",10,3,6,16,,,,1.0,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,52,103,280,15,13.0,19.0,23.0,,,,,26.0,19.0,,,,,,,,,
Opposition,Opposition,215,85,135,350,18,14.0,26.0,22.0,,,,,19.0,26.0,6.0,,,,,,,,
