Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",4,3,4,8,1,,,2.0,,,,2.0,,1.0,,4.0,4.0,1.0,,2.0,,,94.0
11,"Batchelor, Jake",8,4,7,15,,,,1.0,4.0,,,3.0,1.0,2.0,,4.0,10.0,,,3.0,,,81.0
9,"Cotchin, Trent",19,6,12,31,,,,5.0,,8.0,8.0,,2.0,,3.0,13.0,16.0,1.0,,,1.0,1.0,83.0
7,"Dea, Matt",5,1,3,8,,,,1.0,,1.0,,1.0,2.0,1.0,,6.0,2.0,,,1.0,,,77.0
3,"Deledio, Brett",8,5,15,23,,,,2.0,3.0,4.0,2.0,,,,,9.0,13.0,,,1.0,4.0,1.0,86.0
10,"Edwards, Shane",10,3,9,19,3,,,6.0,,2.0,5.0,3.0,3.0,1.0,,11.0,7.0,,2.0,1.0,,1.0,82.0
42,"Ellis, Brandon",13,8,5,18,,,,1.0,2.0,,1.0,1.0,1.0,,,3.0,15.0,,,,,,84.0
6,"Grigg, Shaun",11,5,9,20,1,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,,,6.0,14.0,,,,,1.0,84.0
32 ↓,"Helbig, Brad",,,2,2,,,,,,,,,,,,1.0,1.0,,,1.0,,,12.0
14,"Houli, Bachar",15,4,11,26,,,,1.0,6.0,4.0,2.0,1.0,,,,8.0,15.0,2.0,1.0,2.0,7.0,1.0,88.0
23,"Jackson, Daniel",11,3,13,24,,1.0,,4.0,2.0,5.0,4.0,4.0,,1.0,,11.0,13.0,1.0,,3.0,,,86.0
20,"Maric, Ivan",11,1,2,13,,,31.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,,6.0,5.0,1.0,,4.0,1.0,,95.0
4,"Martin, Dustin",6,4,5,11,,1.0,,1.0,,3.0,2.0,4.0,,2.0,,3.0,8.0,,,1.0,1.0,,48.0
16,"McGuane, Luke",5,6,4,9,2,1.0,,2.0,,2.0,1.0,,,,,6.0,3.0,4.0,2.0,1.0,,,91.0
38,"Morris, Steven",9,5,11,20,,1.0,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,,5.0,15.0,,,3.0,4.0,,83.0
26,"Nahas, Robin",10,3,7,17,1,2.0,,1.0,2.0,1.0,,,,,,6.0,10.0,,,2.0,,,94.0
17,"Newman, Chris",10,5,2,12,,,,4.0,1.0,3.0,1.0,1.0,1.0,,,5.0,8.0,1.0,,2.0,,,83.0
45 ↑,"OHanlon, Brett",6,2,1,7,,,,4.0,,1.0,,3.0,,,,1.0,6.0,,,,1.0,,67.0
37,"Post, Jayden",6,6,7,13,1,,,2.0,,,,2.0,,2.0,,2.0,11.0,1.0,1.0,2.0,,,99.0
18,"Rance, Alex",11,8,7,18,,,,1.0,6.0,1.0,,4.0,2.0,3.0,,5.0,13.0,1.0,,6.0,2.0,,100.0
8,"Riewoldt, Jack",10,7,1,11,6,2.0,1.0,2.0,,,,,2.0,,1.0,5.0,5.0,2.0,6.0,,,1.0,100.0
21,"Tuck, Shane",14,8,12,26,1,,,2.0,1.0,6.0,2.0,1.0,,,,9.0,16.0,2.0,,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,97,149,351,16,10.0,32.0,50.0,31.0,52.0,37.0,37.0,20.0,18.0,4.0,129.0,210.0,17.0,12.0,37.0,21.0,7.0,
Opposition,Opposition,178,83,153,331,16,10.0,37.0,58.0,30.0,52.0,36.0,51.0,18.0,20.0,2.0,115.0,222.0,7.0,18.0,47.0,20.0,14.0,
