Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",12,5,13,25,,,,1.0,3.0,2.0,2.0,2.0,,1.0,,11.0,14.0,1.0,,1.0,1.0,,88.0
10,"Boak, Travis",14,4,11,25,1,1.0,,2.0,,4.0,8.0,4.0,3.0,,3.0,13.0,13.0,1.0,1.0,1.0,,,73.0
18,"Butters, Zak",7,6,8,15,,,,2.0,,2.0,1.0,3.0,1.0,2.0,,8.0,7.0,1.0,1.0,1.0,,1.0,82.0
33,"Byrne-Jones, Darcy",12,,5,17,,,,3.0,4.0,2.0,4.0,4.0,1.0,1.0,,8.0,10.0,,,2.0,,,83.0
17,"Clurey, Tom",5,3,5,10,,,,,1.0,,,1.0,1.0,1.0,,3.0,8.0,,,3.0,,,93.0
22,"Dixon, Charlie",4,2,1,5,1,,,1.0,,3.0,1.0,,2.0,,,3.0,2.0,1.0,,1.0,,2.0,90.0
21,"Duursma, Xavier",8,4,7,15,,,,2.0,2.0,3.0,,2.0,4.0,1.0,,8.0,8.0,,,1.0,,,81.0
7,"Ebert, Brad",3,1,7,10,,,,3.0,,1.0,,2.0,,1.0,,5.0,4.0,,,,1.0,,79.0
24,"Farrell, Kane",6,2,5,11,1,2.0,,2.0,,2.0,,1.0,2.0,1.0,,5.0,6.0,2.0,1.0,2.0,,1.0,79.0
19,"Georgiades, Mitch",8,5,3,11,3,2.0,,2.0,,2.0,,3.0,2.0,1.0,1.0,3.0,7.0,1.0,3.0,1.0,,,83.0
9,"Gray, Robbie",5,4,10,15,,,,2.0,,2.0,1.0,4.0,,1.0,,6.0,10.0,,,6.0,,1.0,82.0
8,"Hartlett, Hamish",9,4,5,14,,,,4.0,2.0,1.0,,3.0,1.0,,,4.0,10.0,,,2.0,,,76.0
5,"Houston, Dan",15,4,4,19,,,,,4.0,3.0,,1.0,1.0,,,5.0,15.0,,,2.0,,1.0,79.0
1,"Jonas, Tom",5,4,1,6,,,,3.0,1.0,,1.0,,,,,3.0,5.0,1.0,,8.0,,,98.0
38,"Ladhams, Peter",4,1,9,13,,1.0,9.0,1.0,,1.0,3.0,6.0,1.0,5.0,,7.0,7.0,,,,,,81.0
40,"Lienert, Jarrod",9,2,6,15,,,,1.0,2.0,1.0,,1.0,,,,2.0,9.0,,,3.0,,,84.0
32,"Mayes, Sam",12,6,7,19,1,1.0,,4.0,2.0,5.0,,1.0,1.0,,,6.0,12.0,,,,,,89.0
2,"Powell-Pepper, Sam",9,2,5,14,,,,7.0,,7.0,2.0,1.0,,,,2.0,12.0,,,1.0,,1.0,63.0
11,"Rockliff, Tom",10,3,11,21,,,,10.0,1.0,3.0,1.0,3.0,1.0,,2.0,9.0,14.0,,,,,,88.0
20,"Rozee, Connor",6,2,3,9,2,1.0,,3.0,1.0,2.0,,3.0,1.0,1.0,,2.0,6.0,,1.0,,,,83.0
39,"Westhoff, Justin",6,5,4,10,2,,3.0,3.0,,,1.0,2.0,,,,5.0,5.0,2.0,2.0,1.0,,,84.0
16,"Wines, Ollie",7,,18,25,1,,,3.0,1.0,1.0,4.0,2.0,1.0,,,11.0,14.0,,,2.0,,1.0,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,69,148,324,12,11.0,12.0,59.0,24.0,47.0,29.0,49.0,23.0,16.0,6.0,129.0,198.0,10.0,9.0,38.0,2.0,8.0,
Opposition,Opposition,150,59,145,295,4,8.0,41.0,41.0,35.0,31.0,30.0,55.0,16.0,23.0,,117.0,168.0,9.0,5.0,46.0,,3.0,
