Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"AhMat, Robert",4,2.0,5.0,9,,,,,,,,,,,,,,,,,,,
26,"Brown, Gavin",5,3.0,6.0,11,,,,3.0,,,,,1.0,1.0,,,,,,,,,
5,"Buckley, Nathan",19,6.0,3.0,22,1.0,2.0,,2.0,,,,,2.0,,,,,,,,,,
17,"Burns, Scott",18,7.0,6.0,24,,,,3.0,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",5,2.0,13.0,18,,,,1.0,,,,,1.0,,,,,,,,,,
39,"Crow, Scott",14,5.0,10.0,24,,,,1.0,,,,,1.0,3.0,,,,,,,,,
2,"Francis, Tony",21,6.0,13.0,34,1.0,,,2.0,,,,,2.0,,,,,,,,,,
8,"James, Brett",7,5.0,12.0,19,,,,3.0,,,,,2.0,,,,,,,,,,
27,"McDonald, Alex",6,,4.0,10,,1.0,,,,,,,1.0,,,,,,,,,,
1,"Monkhorst, Damian",10,5.0,4.0,14,,2.0,12.0,1.0,,,,,3.0,1.0,,,,,,,,,
6,"Patterson, Stephen",5,2.0,,5,3.0,,,,,,,,,,,,,,,,,,
16,"Pitt, Steven",6,2.0,5.0,11,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
35,"Prestigiacomo, Simon",9,1.0,4.0,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Richardson, Mark",2,2.0,3.0,5,,,,,,,,,,2.0,,,,,,,,,
36,"Rocca, Saverio",8,5.0,2.0,10,3.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
29,"Russell, Scott",7,,6.0,13,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
12,"Schauble, Andrew",9,4.0,4.0,13,,,1.0,2.0,,,,,1.0,,,,,,,,,,
30,"Sharkey, Paul",12,7.0,6.0,18,,,,,,,,,,,,,,,,,,,
18,"Walker, Lee",9,6.0,4.0,13,2.0,2.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,
22,"Wild, Jason",7,2.0,11.0,18,,1.0,,1.0,,,,,,,,,,,,,,,
10,"Williams, Paul",11,1.0,1.0,12,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,194,73.0,122.0,316,11.0,12.0,18.0,28.0,,,,,22.0,13.0,,,,,,,,,
Opposition,Opposition,187,62.0,106.0,293,13.0,10.0,21.0,35.0,,,,,13.0,22.0,6.0,,,,,,,,
