Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",21y 297d,4 (1-0-3 25.00%),2 (0.50),←,
32,"Bell, James",22y 136d,16 (7-0-9 43.75%),4 (0.25),←,
22,"Blakey, Nick",21y 119d,47 (18-0-29 38.30%),29 (0.62),←,
2,"Brand, Kaiden",27y 79d,48 (27-1-20 57.29%),,5 (2-0-3 40.00%),
7,"Cunningham, Harry",27y 202d,144 (84-0-60 58.33%),48 (0.33),←,
34,"Dawson, Jordan",24y 78d,55 (23-0-32 41.82%),25 (0.45),←,
13,"Florent, Oliver",22y 339d,84 (39-0-45 46.43%),29 (0.35),←,
42,"Fox, Robbie",28y 71d,44 (14-0-30 31.82%),8 (0.18),←,
23,"Franklin, Lance",34y 147d,310 (194-1-115 62.74%),973 (3.14),128 (85-0-43 66.41%),393 (3.07)
21,"Gulden, Errol",18y 343d,9 (5-0-4 55.56%),6 (0.67),←,
9,"Hayward, Will",22y 243d,80 (38-0-42 47.50%),87 (1.09),←,
5,"Heeney, Isaac",25y 52d,120 (74-0-46 61.67%),131 (1.09),←,
29,"Hewett, George",25y 179d,111 (64-0-47 57.66%),32 (0.29),←,
31,"Hickey, Tom",30y 112d,114 (42-2-70 37.72%),38 (0.33),12 (7-0-5 58.33%),6 (0.50)
12,"Kennedy, Josh",33y 6d,272 (163-2-107 60.29%),154 (0.57),259 (158-2-99 61.39%),150 (0.58)
44,"Lloyd, Jake",27y 279d,168 (101-0-67 60.12%),31 (0.18),←,
30,"McCartin, Tom",21y 178d,61 (29-0-32 47.54%),28 (0.46),←,
27,"McInerney, Justin",20y 312d,22 (9-0-13 40.91%),10 (0.45),←,
14,"Mills, Callum",24y 85d,106 (56-0-50 52.83%),7 (0.07),←,
11,"Papley, Tom",24y 348d,113 (63-0-50 55.75%),169 (1.50),←,
26,"Parker, Luke",28y 244d,226 (137-1-88 60.84%),169 (0.75),←,
24,"Rampe, Dane",31y 24d,181 (114-1-66 63.26%),6 (0.03),←,
8,"Rowbottom, James",20y 280d,38 (14-0-24 36.84%),12 (0.32),←,
Totals,Totals,25y 165d,2373 (1316-8-1049 55.46%),1998 (0.84),,
C,"Longmire, John",50y 177d,249 (152-2-95 61.45%),,←,
