Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",18,6,3,21,,,,2.0,4.0,6.0,2.0,1.0,1.0,,,8.0,13.0,,,,1.0,,
12,"Blakey, John",8,5,8,16,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,4.0,10.0,,,,3.0,,
22,"Burton, Matthew",10,4,5,15,2,1.0,23.0,1.0,1.0,3.0,2.0,1.0,1.0,,,7.0,6.0,,2.0,,,,
23,"Clayton, Shane",15,9,11,26,2,,,3.0,,3.0,4.0,1.0,2.0,1.0,,14.0,15.0,2.0,2.0,1.0,,,
45,"Cochrane, Stuart",5,2,9,14,,,,4.0,1.0,,2.0,1.0,1.0,,,7.0,7.0,,,,,,
2,"Colbert, Leigh",12,8,3,15,1,2.0,,4.0,,3.0,,1.0,,,,8.0,8.0,3.0,5.0,,,,
6,"Grant, Shannon",20,10,6,26,1,2.0,,1.0,,10.0,2.0,2.0,3.0,,3.0,10.0,19.0,,1.0,,1.0,,
29,"Harvey, Brent",15,3,11,26,,,,,1.0,5.0,9.0,,2.0,2.0,,14.0,14.0,,1.0,1.0,1.0,,
21,"Jones, Corey",6,1,3,9,2,,1.0,2.0,,3.0,1.0,1.0,3.0,,,4.0,4.0,,1.0,2.0,,,
34,"King, David",10,4,3,13,,1.0,,,3.0,1.0,1.0,1.0,,2.0,,6.0,6.0,2.0,,2.0,2.0,,
4,"Martyn, Mick",4,2,3,7,,,,1.0,2.0,,1.0,1.0,1.0,,,5.0,3.0,1.0,,,2.0,,
5,"McCartney, Jason",5,3,3,8,,,,1.0,2.0,,1.0,,1.0,1.0,,4.0,6.0,1.0,,3.0,,,
31,"McKernan, Corey",12,9,2,14,5,,3.0,1.0,,4.0,,1.0,1.0,,1.0,6.0,8.0,4.0,5.0,1.0,1.0,,
8,"McLaren, Joe",4,2,,4,,1.0,,,1.0,2.0,,,,,,1.0,3.0,,,2.0,3.0,,
44,"Motlop, Shannon",10,3,4,14,2,,,,,5.0,1.0,1.0,,1.0,,4.0,11.0,,,2.0,7.0,,
20,"Petrie, Drew",2,1,2,4,,,4.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,1.0,,,
28,"Pickett, Byron",16,5,6,22,5,1.0,,5.0,,3.0,4.0,2.0,2.0,2.0,2.0,13.0,7.0,,2.0,6.0,2.0,,
3,"Rawlings, Brady",10,3,5,15,1,1.0,,,,3.0,5.0,1.0,,,,6.0,8.0,1.0,1.0,1.0,,,
26,"Rocca, Saverio",8,5,2,10,2,1.0,3.0,1.0,1.0,2.0,,1.0,,,,5.0,5.0,1.0,3.0,3.0,,,
7,"Simpson, Adam",14,5,5,19,,,,5.0,1.0,8.0,5.0,2.0,,,,9.0,10.0,1.0,,1.0,,,
10,"Stevens, Anthony",21,5,6,27,,1.0,,2.0,4.0,2.0,7.0,,1.0,,,9.0,13.0,1.0,,1.0,1.0,,
36,"Watt, Shannon",8,2,4,12,,,1.0,1.0,4.0,1.0,1.0,2.0,,2.0,,6.0,5.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,97,104,337,23,16.0,35.0,37.0,27.0,66.0,50.0,21.0,19.0,12.0,6.0,152.0,183.0,17.0,23.0,30.0,24.0,,
Opposition,Opposition,176,66,117,293,10,8.0,26.0,47.0,39.0,41.0,29.0,31.0,12.0,19.0,,125.0,167.0,6.0,6.0,31.0,10.0,,
