Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 44d,143 (76-0-67 53.15%),72 (0.50),3 (1-0-2 33.33%),
23,"Bolton, Mark",25y 7d,62 (37-1-24 60.48%),27 (0.44),←,
37,"Bullen, Marcus",21y 273d,23 (15-0-8 65.22%),6 (0.26),←,
36,"Dyson, Ricky",18y 195d,1 (1-0-0 100.00%),1 (1.00),←,
31,"Fletcher, Dustin",28y 339d,206 (143-3-60 70.15%),59 (0.29),←,
3,"Henneman, Aaron",23y 119d,43 (34-0-9 79.07%),1 (0.02),←,
19,"Hille, David",22y 313d,52 (31-0-21 59.62%),35 (0.67),←,
5,"Hird, James",31y 66d,189 (119-5-65 64.29%),280 (1.48),←,
18,"Lloyd, Matthew",25y 360d,168 (107-2-59 64.29%),612 (3.64),←,
42,"Lovett-Murray, Nathan",21y 144d,2 (1-0-1 50.00%),1 (0.50),←,
25,"Lucas, Scott",26y 102d,163 (104-1-58 64.11%),233 (1.43),←,
33,"McPhee, Adam",21y 187d,52 (21-0-31 40.38%),19 (0.37),27 (15-0-12 55.56%),10 (0.37)
2,"Mercuri, Mark",30y 49d,200 (133-3-64 67.25%),242 (1.21),←,
24,"Misiti, Joe",29y 153d,220 (139-4-77 64.09%),90 (0.41),←,
28,"Murphy, Justin",27y 352d,148 (64-0-84 43.24%),126 (0.85),3 (1-0-2 33.33%),3 (1.00)
11,"Peverill, Damien",24y 273d,56 (33-1-22 59.82%),12 (0.21),←,
9,"Ramanauskas, Adam",23y 143d,87 (62-1-24 71.84%),47 (0.54),←,
29,"Reynolds, Joel",19y 310d,26 (11-1-14 44.23%),7 (0.27),←,
20,"Richards, Ted",21y 90d,14 (10-0-4 71.43%),9 (0.64),←,
43,"Rioli, Dean",25y 326d,75 (51-1-23 68.67%),81 (1.08),←,
7,"Solomon, Dean",24y 92d,101 (72-0-29 71.29%),34 (0.34),←,
12,"Welsh, Andrew",21y 59d,39 (21-1-17 55.13%),5 (0.13),←,
Totals,Totals,24y 265d,2070 (1285-24-761 62.08%),1999 (0.97),,
C,"Sheedy, Kevin",56y 108d,548 (353-6-189 64.96%),,←,
