Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 241d,267 (189-2-76 71.16%),183 (0.69),←,
46,"Blicavs, Mark",23y 127d,39 (29-0-10 74.36%),9 (0.23),←,
23,"Caddy, Josh",21y 308d,52 (25-0-27 48.08%),33 (0.63),28 (22-0-6 78.57%),16 (0.57)
28,"Christensen, Allen",23y 75d,62 (47-0-15 75.81%),53 (0.85),←,
22,"Duncan, Mitch",23y 53d,94 (73-0-21 77.66%),83 (0.88),←,
44,"Enright, Corey",32y 322d,282 (189-2-91 67.38%),60 (0.21),←,
29,"Guthrie, Cameron",21y 348d,58 (42-0-16 72.41%),10 (0.17),←,
26,"Hawkins, Tom",26y 12d,141 (111-0-30 78.72%),269 (1.91),←,
33,"Horlin-Smith, George",21y 223d,27 (22-0-5 81.48%),17 (0.63),←,
20,"Johnson, Steve",31y 29d,231 (167-2-62 72.73%),421 (1.82),←,
9,"Kelly, James",30y 216d,250 (172-1-77 69.00%),87 (0.35),←,
39,"Kersten, Shane",21y 140d,6 (5-0-1 83.33%),10 (1.67),←,
13,"Lonergan, Tom",30y 77d,139 (105-1-33 75.90%),52 (0.37),←,
4,"Mackie, Andrew",29y 360d,214 (165-0-49 77.10%),88 (0.41),←,
32,"Motlop, Steven",23y 143d,63 (44-0-19 69.84%),84 (1.33),←,
21,"Murdoch, Jordan",22y 132d,37 (28-0-9 75.68%),32 (0.86),←,
25,"Rivers, Jared",29y 288d,176 (74-3-99 42.90%),18 (0.10),26 (20-0-6 76.92%),
14,"Selwood, Joel",26y 68d,178 (144-0-34 80.90%),107 (0.60),←,
16,"Simpson, Dawson",25y 166d,24 (18-0-6 75.00%),4 (0.17),←,
27,"Stokes, Mathew",29y 253d,169 (133-0-36 78.70%),198 (1.17),←,
7,"Taylor, Harry",28y 51d,153 (121-0-32 79.08%),39 (0.25),←,
5,"Varcoe, Travis",26y 114d,132 (111-0-21 84.09%),129 (0.98),←,
Totals,Totals,26y 120d,2794 (2014-11-769 72.08%),1986 (0.71),,
C,"Scott, Chris",38y 91d,91 (70-0-21 76.92%),,←,
