Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,6,4,12,,,,,,2.0,,4.0,,1.0,,3.0,9.0,,,2.0,,,70.0
15,"Anderson, Noah",12,4,4,16,,,,6.0,2.0,3.0,2.0,2.0,1.0,1.0,,7.0,9.0,1.0,,1.0,1.0,1.0,86.0
10,"Ballard, Charlie",13,7,5,18,,,,2.0,1.0,,,3.0,1.0,1.0,,7.0,12.0,1.0,,5.0,1.0,,91.0
3,"Bowes, Jack",19,7,11,30,,,,3.0,4.0,2.0,,1.0,1.0,,,4.0,19.0,,,3.0,,,85.0
29,"Burgess, Chris",7,4,4,11,1,,7.0,1.0,,3.0,1.0,3.0,,2.0,,5.0,7.0,2.0,2.0,1.0,,,69.0
25,"Collins, Sam",15,12,8,23,,,,,6.0,2.0,,4.0,1.0,1.0,,10.0,12.0,4.0,,6.0,,,96.0
19,"Corbett, Josh",14,11,2,16,4,2.0,1.0,1.0,,3.0,,3.0,2.0,1.0,1.0,9.0,8.0,4.0,6.0,1.0,,1.0,92.0
4,"Ellis, Brandon",26,16,9,35,1,,,5.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,31.0,,,3.0,3.0,,91.0
50,"Farrar, Jy",6,3,7,13,,,,,,2.0,,1.0,,1.0,,3.0,10.0,,,,,,83.0
26,"Flanders, Sam",6,6,5,11,,,,5.0,,2.0,1.0,1.0,1.0,,,3.0,9.0,,,,,,77.0
46,"Graham, Caleb",9,4,1,10,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,6.0,1.0,,5.0,,,69.0
1,"Greenwood, Hugh",14,5,12,26,1,,,10.0,1.0,2.0,12.0,3.0,,1.0,,21.0,4.0,2.0,2.0,2.0,,1.0,82.0
39,"Holman, Nick",5,,7,12,,,,3.0,,6.0,3.0,2.0,1.0,,,8.0,4.0,,,,,2.0,69.0
34,"King, Ben",8,8,2,10,2,1.0,,1.0,,3.0,,2.0,1.0,,,4.0,6.0,2.0,2.0,,,,93.0
23,"Lemmens, Sean",16,6,6,22,,,,2.0,3.0,,,5.0,,1.0,,5.0,15.0,2.0,,,,,85.0
13,"Lukosius, Jack",13,5,4,17,,,,1.0,2.0,7.0,,3.0,1.0,1.0,,3.0,15.0,1.0,,,1.0,2.0,79.0
17,"Markov, Oleg",14,8,6,20,,,,,5.0,2.0,,2.0,,,,4.0,17.0,,,2.0,1.0,,73.0
11,"Miller, Touk",18,8,16,34,,,,5.0,2.0,3.0,3.0,5.0,,,3.0,13.0,23.0,1.0,,3.0,1.0,,88.0
27,"Powell, Wil",14,10,8,22,,,,,3.0,,1.0,1.0,,,,4.0,17.0,,,4.0,,,87.0
22,"Rankine, Izak",7,3,4,11,1,,,4.0,3.0,2.0,3.0,3.0,2.0,2.0,,6.0,7.0,,,3.0,,1.0,81.0
6,"Sexton, Alex",,,,,,,,,,,,,,,,,,,,,,,
24,"Swallow, David",8,4,7,15,2,,,5.0,1.0,,2.0,,1.0,,,5.0,12.0,,,3.0,,,80.0
14,"Weller, Lachie",11,9,8,19,,1.0,,3.0,3.0,2.0,1.0,1.0,1.0,,,5.0,14.0,,,,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,263,146,140,403,12,7.0,14.0,58.0,39.0,50.0,31.0,53.0,16.0,14.0,6.0,138.0,266.0,21.0,12.0,44.0,8.0,8.0,
Opposition,Opposition,221,99,149,370,7,13.0,50.0,51.0,38.0,47.0,37.0,55.0,14.0,16.0,,136.0,229.0,17.0,8.0,38.0,14.0,6.0,
