Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",7,3,3,10,1,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,
8,"Burns, Ronnie",6,1,7,13,2,,,,,,,,,,,,,,,,,,
2,"Colbert, Leigh",11,8,10,21,1,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
33,"Corrigan, Paul",9,4,5,14,,1.0,,2.0,,,,,,3.0,,,,,,,,,
36,"Graham, Ben",6,3,3,9,,,,2.0,,,,,2.0,1.0,,,,,,,,,
19,"Hall, Derek",15,10,7,22,5,,,1.0,,,,,,,1.0,,,,,,,,
32,"Hocking, Garry",15,2,11,26,2,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
13,"Kilpatrick, Glenn",20,6,9,29,1,1.0,,2.0,,,,,4.0,,2.0,,,,,,,,
1,"King, Steven",9,2,5,14,,,16.0,2.0,,,,,1.0,,,,,,,,,,
29,"Lowther, Daniel",2,,1,3,,,,2.0,,,,,,1.0,,,,,,,,,
18,"Lynch, Paul",12,2,8,20,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",10,9,8,18,,,,2.0,,,,,2.0,,3.0,,,,,,,,
17,"McGrath, Tim",11,5,6,17,,,,1.0,,,,,1.0,,,,,,,,,,
28,"McKinnon, Martin",5,3,4,9,,,,2.0,,,,,,1.0,,,,,,,,,
23,"Pickering, Liam",12,4,9,21,1,1.0,,6.0,,,,,2.0,,,,,,,,,,
27,"Sanderson, Brenton",7,3,1,8,,,,,,,,,,1.0,,,,,,,,,
12,"Sholl, Brad",6,2,1,7,,1.0,,,,,,,,1.0,,,,,,,,,
25,"Snell, Jason",4,,4,8,,,,,,,,,,,,,,,,,,,
20,"Steinfort, Carl",10,5,10,20,,,,,,,,,,,,,,,,,,,
26,"Stoneham, Barry",16,7,5,21,1,3.0,3.0,2.0,,,,,4.0,1.0,,,,,,,,,
10,"Tanner, Grant",11,4,2,13,,,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,83,119,323,16,14.0,24.0,34.0,,,,,22.0,12.0,6.0,,,,,,,,
Opposition,Opposition,165,66,98,263,12,6.0,13.0,35.0,,,,,12.0,22.0,,,,,,,,,
