Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Bode, Matthew",2,1,2,4,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
5,"Bond, Shane",7,1,6,13,,,,1.0,,,,,2.0,2.0,,,,,,,,,
26,"Burgoyne, Peter",12,1,2,14,1,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,
6,"Cummings, Scott",8,4,3,11,7,1.0,,,,,1.0,3.0,1.0,1.0,3.0,,,,,,,,
28,"Daniels, Stephen",1,1,3,4,,,,1.0,,,,,,,,,,,,,,,
19,"Dickie, Donald",11,8,7,18,,,,,1.0,6.0,,1.0,,1.0,,,,,,,,,
11,"Eagleton, Nathan",15,3,2,17,1,,,1.0,3.0,6.0,1.0,2.0,2.0,3.0,,,,,,,,,
17,"Fiegert, Nigel",5,2,1,6,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,
8,"Francis, Fabian",13,2,8,21,,,,1.0,5.0,3.0,,1.0,,3.0,,,,,,,,,
10,"Francou, Josh",10,2,5,15,,1.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,
39,"Heuskes, Adam",11,7,4,15,,,,1.0,4.0,1.0,,,,1.0,,,,,,,,,
29,"Kingsley, Adam",14,7,4,18,1,,,,1.0,8.0,1.0,,1.0,2.0,,,,,,,,,
20,"Lade, Brendon",10,5,3,13,4,,4.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,
9,"Lyle, Brayden",13,4,3,16,,,,1.0,1.0,4.0,,1.0,,4.0,,,,,,,,,
33,"Mead, Darren",10,1,5,15,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,
13,"Morton, Danny",6,1,1,7,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
4,"Naish, Chris",4,1,5,9,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
14,"Paxman, Stephen",6,5,2,8,,,,,3.0,,,1.0,2.0,1.0,,,,,,,,,
30,"Poole, Darryl",2,1,8,10,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
2,"Primus, Matthew",6,5,11,17,,,17.0,3.0,2.0,1.0,4.0,,5.0,2.0,2.0,,,,,,,,
16,"Tredrea, Warren",4,3,4,8,2,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,
15,"Wilson, Michael",17,8,6,23,,,,1.0,,7.0,1.0,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,73,95,282,17,10.0,26.0,17.0,27.0,51.0,14.0,14.0,20.0,28.0,6.0,,,,,,,,
Opposition,Opposition,215,96,86,301,10,7.0,34.0,43.0,32.0,41.0,27.0,29.0,28.0,20.0,,,,,,,,,
