0,1,2,3,4,5,6
←,"Round: 5 Venue: Gabba Date: Sun, 28-Apr-1996 2:10 PM Attendance: 14495","Round: 5 Venue: Gabba Date: Sun, 28-Apr-1996 2:10 PM Attendance: 14495","Round: 5 Venue: Gabba Date: Sun, 28-Apr-1996 2:10 PM Attendance: 14495","Round: 5 Venue: Gabba Date: Sun, 28-Apr-1996 2:10 PM Attendance: 14495","Round: 5 Venue: Gabba Date: Sun, 28-Apr-1996 2:10 PM Attendance: 14495",→
←,Brisbane Bears,4.2.26,12.7.79,17.9.111,24.14.158,→
←,Fitzroy,2.5.17,4.9.33,6.12.48,6.13.49,→
←,Qrt margin,BB by 9,BB by 46,BB by 63,BB by 109,→
←,Qrt scores,BB 26-17,BB 53-16,BB 32-15,BB 47-1,→
←,Field umpires,"Scott McLaren (21), Mark Nash (43), Kieron Nicholls (3)","Scott McLaren (21), Mark Nash (43), Kieron Nicholls (3)","Scott McLaren (21), Mark Nash (43), Kieron Nicholls (3)","Scott McLaren (21), Mark Nash (43), Kieron Nicholls (3)",→
