West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",7.0,4.0,2,9,2.0,2.0,,1.0,,2.0,,,3.0,,,5.0,5,2.0,1.0,1.0,,1.0,89.0
37,"Barrass, Tom",15.0,10.0,3,18,,,,1.0,5.0,,,1.0,,,,5.0,13,1.0,,5.0,,,100.0
18,"Chesser, Campbell",4.0,3.0,1,5,,,,2.0,,,,1.0,1.0,,,1.0,4,,,,,,69.0
28,"Cole, Tom",8.0,8.0,12,20,,,,1.0,5.0,1.0,,2.0,,2.0,,7.0,13,,,4.0,,,77.0
15,"Cripps, Jamie",5.0,6.0,7,12,1.0,2.0,,3.0,,,,1.0,,,,,13,,4.0,,,2.0,88.0
27,"Darling, Jack",9.0,6.0,5,14,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,,5.0,9,1.0,3.0,,,1.0,85.0
14,"Duggan, Liam",10.0,4.0,8,18,,,,4.0,6.0,1.0,,4.0,,,,4.0,12,,,1.0,,1.0,84.0
3,"Gaff, Andrew",11.0,5.0,12,23,,1.0,,4.0,2.0,3.0,3.0,,,,,6.0,17,,,2.0,,,88.0
7,"Ginbey, Reuben",4.0,4.0,11,15,,1.0,,12.0,,3.0,3.0,2.0,,1.0,,7.0,8,,1.0,3.0,,,72.0
5,"Hunt, Jayden",6.0,2.0,6,12,,,,2.0,,4.0,2.0,2.0,,,,4.0,7,,,2.0,,,89.0
25,"Hurn, Shannon",19.0,4.0,6,25,,,,2.0,7.0,2.0,,3.0,1.0,3.0,,5.0,9,,,6.0,,,81.0
40 ↓,"Jamieson, Callum",2.0,2.0,1,3,,,10.0,,,,,1.0,,,,,3,,,3.0,,,50.0
31,"Jones, Jamaine",7.0,4.0,7,14,2.0,,,2.0,,1.0,,3.0,,,,6.0,8,,,,,,87.0
11,"Kelly, Tim",13.0,4.0,9,22,1.0,,,3.0,1.0,4.0,4.0,7.0,1.0,3.0,,11.0,11,,,,,1.0,78.0
44,"Long, Noah",6.0,1.0,4,10,1.0,,,3.0,,2.0,1.0,4.0,,3.0,,7.0,5,,,,,,67.0
20,"McGovern, Jeremy",15.0,10.0,7,22,,,,1.0,5.0,1.0,,3.0,,,,5.0,15,1.0,,9.0,1.0,,87.0
24,"ONeill, Xavier",4.0,1.0,4,8,,,,5.0,,3.0,1.0,3.0,2.0,2.0,,7.0,2,,,,,,81.0
21 ↑,"Petruccelle, Jack",,,1,1,,,,1.0,,1.0,,1.0,1.0,1.0,,,1,,,,,,32.0
1,"Ryan, Liam",11.0,7.0,2,13,3.0,,,5.0,,3.0,1.0,3.0,2.0,1.0,,5.0,7,1.0,2.0,,1.0,,83.0
4,"Sheed, Dom",12.0,3.0,13,25,,,,3.0,1.0,2.0,4.0,4.0,2.0,2.0,,10.0,15,,,1.0,,1.0,77.0
13,"Shuey, Luke",18.0,4.0,9,27,1.0,1.0,,8.0,2.0,7.0,4.0,4.0,1.0,2.0,,7.0,20,,,1.0,,1.0,74.0
32,"Williams, Bailey",3.0,,5,8,,,37.0,5.0,,4.0,3.0,3.0,3.0,3.0,,5.0,5,,,1.0,,,80.0
23,"Witherden, Alex",9.0,5.0,9,18,,,,3.0,1.0,1.0,,2.0,2.0,1.0,,3.0,15,,,1.0,,,81.0
Totals,Totals,198.0,97.0,144,342,12.0,10.0,49.0,72.0,35.0,46.0,26.0,55.0,20.0,24.0,,115.0,217,6.0,11.0,40.0,2.0,8.0,
Opposition,Opposition,208.0,77.0,174,382,12.0,15.0,32.0,69.0,34.0,49.0,41.0,54.0,24.0,20.0,6.0,152.0,223,9.0,9.0,45.0,6.0,9.0,
