Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",6,1,4,10,1,,6.0,4.0,1.0,1.0,3.0,5.0,1.0,,,7.0,3.0,,,2.0,,,69.0
12,"Cutler, Tom",10,4,5,15,,,,2.0,4.0,1.0,,2.0,,1.0,,2.0,12.0,,,4.0,1.0,,77.0
2,"Draper, Sam",4,1,4,8,,1.0,14.0,1.0,,2.0,2.0,5.0,2.0,2.0,,6.0,1.0,,,2.0,,,74.0
22,"Durham, Sam",7,3,7,14,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,7.0,8.0,,,1.0,,,70.0
10,"Francis, Aaron",2,3,2,4,1,,,3.0,,2.0,,3.0,,2.0,,,4.0,,1.0,2.0,,,80.0
35 ↓,"Guelfi, Matt",4,4,8,12,,,,,1.0,,1.0,2.0,,1.0,,6.0,6.0,,,2.0,,1.0,67.0
21,"Heppell, Dyson",14,8,9,23,,,,6.0,5.0,,,3.0,1.0,,,8.0,13.0,,,2.0,,,91.0
19,"Hind, Nick",12,,3,15,,,,2.0,4.0,2.0,1.0,1.0,2.0,1.0,,6.0,8.0,,,3.0,2.0,1.0,82.0
8,"Hobbs, Ben",6,2,4,10,2,,,3.0,,1.0,1.0,,2.0,,,4.0,7.0,,1.0,1.0,,,78.0
29,"Kelly, Jake",9,7,4,13,,,,2.0,4.0,,,3.0,1.0,2.0,,3.0,10.0,,,3.0,,,95.0
15,"Laverde, Jayden",9,4,8,17,,,,2.0,5.0,1.0,,4.0,3.0,1.0,,11.0,6.0,2.0,,8.0,,,74.0
37,"Martin, Nic",10,4,9,19,,,,1.0,1.0,,1.0,2.0,1.0,,,4.0,17.0,,,2.0,,,95.0
1,"McGrath, Andrew",6,4,15,21,,,,4.0,2.0,2.0,4.0,1.0,2.0,,,9.0,12.0,,,1.0,,,78.0
7,"Merrett, Zach",19,4,14,33,,,,2.0,3.0,9.0,4.0,5.0,,,,9.0,24.0,,,,,1.0,80.0
3,"Parish, Darcy",19,3,24,43,,,,8.0,2.0,6.0,6.0,8.0,,,,19.0,24.0,,,1.0,,1.0,88.0
16,"Perkins, Archie",6,2,3,9,1,,,2.0,,4.0,,3.0,2.0,,,4.0,5.0,,1.0,,,,79.0
27,"Redman, Mason",25,10,4,29,,1.0,,5.0,8.0,6.0,2.0,4.0,2.0,1.0,,5.0,20.0,1.0,,2.0,,,85.0
31,"Reid, Zach",7,3,5,12,,,,3.0,2.0,,,2.0,2.0,,,7.0,5.0,,,5.0,,,97.0
9,"Shiel, Dylan",10,2,9,19,1,,,7.0,,5.0,5.0,3.0,2.0,2.0,,9.0,11.0,,,2.0,,,71.0
5,"Smith, Devon",5,1,6,11,,,,,,1.0,2.0,4.0,,2.0,,6.0,4.0,,,1.0,,1.0,86.0
40 ↑,"Wanganeen, Tex",1,,,1,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,8.0
45,"Waterman, Alec",6,2,3,9,1,1.0,,3.0,,3.0,,4.0,,4.0,,5.0,3.0,,1.0,1.0,,1.0,77.0
20,"Wright, Peter",5,3,4,9,,,,1.0,,2.0,,2.0,1.0,,,6.0,1.0,2.0,,3.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,75,154,356,7,6.0,20.0,64.0,45.0,49.0,32.0,68.0,25.0,20.0,,143.0,205.0,5.0,4.0,48.0,3.0,6.0,
Opposition,Opposition,227,100,168,395,11,14.0,36.0,51.0,42.0,55.0,30.0,71.0,20.0,25.0,6.0,153.0,240.0,15.0,14.0,60.0,4.0,9.0,
