Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",20y 117d,25 (8-1-16 34.00%),,←,
30,"Conca, Reece",19y 302d,28 (10-1-17 37.50%),5 (0.18),←,
9,"Cotchin, Trent",22y 63d,75 (31-1-43 42.00%),45 (0.60),←,
7,"Dea, Matt",20y 240d,13 (5-0-8 38.46%),,←,
3,"Deledio, Brett",25y 52d,161 (59-4-98 37.89%),108 (0.67),←,
10,"Edwards, Shane",23y 228d,98 (31-4-63 33.67%),50 (0.51),←,
42,"Ellis, Brandon",18y 311d,11 (5-0-6 45.45%),2 (0.18),←,
24,"Griffiths, Ben",20y 266d,12 (7-0-5 58.33%),4 (0.33),←,
6,"Grigg, Shaun",24y 51d,75 (31-1-43 42.00%),25 (0.33),32 (13-1-18 42.19%),15 (0.47)
14,"Houli, Bachar",24y 28d,59 (23-2-34 40.68%),15 (0.25),33 (13-1-19 40.91%),6 (0.18)
23,"Jackson, Daniel",26y 45d,114 (36-3-75 32.89%),36 (0.32),←,
47,"Maric, Addam",22y 52d,27 (7-1-19 27.78%),15 (0.56),6 (3-0-3 50.00%),
20,"Maric, Ivan",26y 157d,88 (48-0-40 54.55%),34 (0.39),11 (5-0-6 45.45%),6 (0.55)
4,"Martin, Dustin",20y 349d,54 (19-1-34 36.11%),56 (1.04),←,
38,"Morris, Steven",23y 161d,11 (5-0-6 45.45%),1 (0.09),←,
26,"Nahas, Robin",24y 212d,66 (20-2-44 31.82%),76 (1.15),←,
17,"Newman, Chris",30y 22d,203 (66-4-133 33.50%),30 (0.15),←,
45,"OHanlon, Brett",18y 328d,1 (0-0-1 0.00%),,←,
18,"Rance, Alex",22y 244d,55 (15-1-39 28.18%),7 (0.13),←,
8,"Riewoldt, Jack",23y 222d,101 (35-3-63 36.14%),229 (2.27),←,
21,"Tuck, Shane",30y 168d,151 (55-3-93 37.42%),62 (0.41),←,
29,"Vickery, Ty",22y 9d,54 (19-2-33 37.04%),51 (0.94),←,
Totals,Totals,23y 82d,1482 (535-34-913 36.10%),851 (0.57),,
C,"Hardwick, Damien",39y 296d,55 (19-1-35 35.45%),,←,
