Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",28y 321d,145 (67-0-78 46.21%),55 (0.38),←,
14,"Birchall, Grant",22y 100d,91 (48-0-43 52.75%),9 (0.10),←,
30,"Brown, Campbell",26y 253d,149 (68-0-81 45.64%),62 (0.42),←,
8,"Ellis, Xavier",22y 69d,54 (31-0-23 57.41%),10 (0.19),←,
27,"Gilham, Stephen",25y 248d,70 (42-0-28 60.00%),2 (0.03),69 (42-0-27 60.87%),2 (0.03)
18,"Guerra, Brent",27y 344d,179 (116-0-63 64.80%),94 (0.53),83 (47-0-36 56.63%),11 (0.13)
15,"Hodge, Luke",25y 327d,158 (72-0-86 45.57%),104 (0.66),←,
4,"Ladson, Rick",26y 79d,109 (51-0-58 46.79%),39 (0.36),←,
3,"Lewis, Jordan",24y 14d,109 (51-0-58 46.79%),37 (0.34),←,
19,"Morton, Jarryd",21y 215d,22 (11-0-11 50.00%),12 (0.55),←,
17,"Muston, Beau",23y 68d,9 (3-0-6 33.33%),3 (0.33),←,
48,"Peterson, Carl",22y 309d,6 (1-0-5 16.67%),3 (0.50),←,
34,"Renouf, Brent",22y 5d,29 (14-0-15 48.28%),2 (0.07),←,
33,"Rioli, Cyril",20y 298d,50 (29-0-21 58.00%),52 (1.04),←,
2,"Roughead, Jarryd",23y 105d,109 (55-0-54 50.46%),203 (1.86),←,
25,"Schoenmakers, Ryan",19y 181d,20 (5-0-15 25.00%),1 (0.05),←,
12,"Sewell, Brad",26y 95d,107 (50-0-57 46.73%),16 (0.15),←,
26,"Shiels, Liam",19y 9d,16 (5-0-11 31.25%),1 (0.06),←,
39,"Stratton, Ben",21y 68d,5 (0-0-5 0.00%),,←,
31,"Suckling, Matt",21y 287d,4 (1-0-3 25.00%),,←,
37,"Whitecross, Brendan",20y 103d,17 (5-0-12 29.41%),3 (0.18),←,
11,"Young, Clinton",24y 81d,73 (41-0-32 56.16%),30 (0.41),←,
Totals,Totals,23y 163d,1531 (766-0-765 50.03%),738 (0.48),,
C,"Clarkson, Alastair",42y 11d,122 (58-0-64 47.54%),,←,
