St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",7,4,12.0,19,1.0,1.0,,5.0,,2.0,4.0,2.0,2.0,2.0,,11,10,,1.0,2.0,,1.0,86.0
15,"Billings, Jack",18,5,12.0,30,2.0,,,5.0,3.0,5.0,2.0,5.0,,1.0,1.0,3,26,,,1.0,,1.0,81.0
27,"Bruce, Josh",6,7,6.0,12,2.0,2.0,1.0,2.0,,1.0,,4.0,1.0,1.0,,4,8,3.0,3.0,,,2.0,94.0
24,"Dempster, Sean",10,6,6.0,16,,,,1.0,2.0,,,1.0,1.0,1.0,,5,9,2.0,,8.0,,,100.0
7,"Dunstan, Luke",6,5,19.0,25,,,,7.0,3.0,3.0,4.0,3.0,2.0,1.0,,9,16,,,,,,82.0
25,"Fisher, Sam",14,7,4.0,18,,,,2.0,4.0,,,2.0,,2.0,,4,14,1.0,,12.0,,,100.0
14,"Geary, Jarryn",10,5,10.0,20,,,,1.0,3.0,,,4.0,,1.0,,3,16,,,3.0,,1.0,89.0
19,"Gilbert, Sam",12,7,7.0,19,2.0,1.0,1.0,1.0,,4.0,,1.0,,1.0,,7,12,1.0,1.0,3.0,,,85.0
1,"Hickey, Tom",5,2,5.0,10,,,30.0,5.0,,,2.0,6.0,,4.0,,7,4,1.0,1.0,6.0,,,90.0
13,"Lonie, Jack",6,6,4.0,10,1.0,3.0,,3.0,,,2.0,1.0,1.0,,,3,7,,4.0,,,,87.0
32,"McCartin, Paddy",5,3,,5,1.0,2.0,,,,,,2.0,2.0,1.0,,3,3,1.0,3.0,,,1.0,41.0
41,"Minchington, Darren",8,3,7.0,15,,1.0,,3.0,,4.0,2.0,3.0,2.0,,,10,5,,1.0,1.0,1.0,2.0,73.0
11,"Montagna, Leigh",25,14,15.0,40,,1.0,,3.0,3.0,7.0,1.0,2.0,,,3.0,5,35,,,4.0,1.0,,93.0
16,"Newnes, Jack",21,6,13.0,34,,,,4.0,3.0,8.0,1.0,5.0,1.0,1.0,,8,25,,,3.0,,2.0,94.0
12,"Riewoldt, Nick",9,7,2.0,11,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,4,7,2.0,,1.0,,,39.0
17,"Roberton, Dylan",7,2,7.0,14,,,,3.0,2.0,1.0,,1.0,,,,4,9,,,,,1.0,51.0
6,"Ross, Sebastian",21,3,10.0,31,,,3.0,1.0,3.0,1.0,2.0,1.0,,,,3,27,,,,2.0,,84.0
5,"Savage, Shane",15,6,13.0,28,,,,1.0,4.0,7.0,1.0,2.0,,2.0,,6,20,,,,,1.0,95.0
40,"Sinclair, Jack",9,10,7.0,16,1.0,,,,,3.0,1.0,2.0,1.0,1.0,,5,11,,2.0,,,2.0,85.0
3,"Steven, Jack",16,5,14.0,30,3.0,,,6.0,,5.0,6.0,3.0,3.0,1.0,2.0,10,23,,1.0,2.0,,1.0,80.0
29,"Webster, Jimmy",9,7,15.0,24,,,,5.0,2.0,,1.0,1.0,,,,6,18,,,2.0,1.0,,83.0
44,"Weller, Maverick",11,6,8.0,19,3.0,,,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,6,14,,2.0,,,,87.0
Totals,Totals,250,126,196.0,446,18.0,11.0,36.0,61.0,34.0,54.0,31.0,54.0,20.0,21.0,6.0,126,319,11.0,19.0,48.0,5.0,15.0,
Opposition,Opposition,192,72,157.0,349,14.0,6.0,32.0,53.0,32.0,49.0,38.0,51.0,21.0,20.0,,144,205,12.0,10.0,40.0,1.0,9.0,
