Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 171d,85 (51-0-34 60.00%),21 (0.25),←,
21,"Barry, Leo",29y 358d,203 (118-0-85 58.13%),51 (0.25),←,
42,"Bevan, Paul",22y 227d,49 (30-0-19 61.22%),10 (0.20),←,
6,"Bolton, Craig",26y 346d,134 (82-0-52 61.19%),22 (0.16),105 (65-0-40 61.90%),12 (0.11)
24,"Bolton, Jude",27y 58d,171 (94-1-76 55.26%),82 (0.48),←,
32,"Buchanan, Amon",24y 214d,77 (46-0-31 59.74%),35 (0.45),←,
28,"Crouch, Jared",29y 68d,198 (107-1-90 54.29%),46 (0.23),←,
2,"Davis, Nick",27y 43d,151 (77-0-74 50.99%),205 (1.36),80 (47-0-33 58.75%),120 (1.50)
10,"Everitt, Peter",33y 9d,259 (96-2-161 37.45%),372 (1.44),7 (3-0-4 42.86%),5 (0.71)
12,"Fosdike, Nic",27y 75d,147 (79-1-67 54.08%),60 (0.41),←,
37,"Goodes, Adam",27y 124d,193 (106-1-86 55.18%),194 (1.01),←,
1,"Hall, Barry",30y 93d,211 (106-2-103 50.71%),513 (2.43),123 (72-1-50 58.94%),369 (3.00)
48,"Jack, Kieren",19y 318d,2 (0-0-2 0.00%),,←,
16,"Jolly, Darren",25y 187d,104 (56-0-48 53.85%),28 (0.27),56 (36-0-20 64.29%),17 (0.30)
31,"Kirk, Brett",30y 199d,155 (88-1-66 57.10%),61 (0.39),←,
9,"Malceski, Nick",22y 270d,29 (22-0-7 75.86%),14 (0.48),←,
4,"Mathews, Ben",28y 164d,180 (99-1-80 55.28%),39 (0.22),←,
3,"McVeigh, Jarrad",22y 35d,65 (39-0-26 60.00%),32 (0.49),←,
5,"OKeefe, Ryan",26y 108d,125 (74-0-51 59.20%),137 (1.10),←,
19,"OLoughlin, Michael",30y 81d,254 (146-2-106 57.87%),431 (1.70),←,
25,"Richards, Ted",24y 121d,63 (37-0-26 58.73%),23 (0.37),30 (18-0-12 60.00%),4 (0.13)
13,"Schneider, Adam",23y,83 (51-0-32 61.45%),77 (0.93),←,
Totals,Totals,26y 182d,2938 (1604-12-1322 54.59%),2453 (0.83),,
C,"Roos, Paul",43y 319d,116 (72-0-44 62.07%),,←,
